common_movie_id,overview,translated_overview
6935,"Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques.","Yamakasi - Les samouraïs des temps modernes হল লুক বেসন রচিত 2001 সালের একটি ফরাসি চলচ্চিত্র। এটি ইয়ামাকাসির দক্ষতা প্রদর্শন করে, যারা প্যারিস ঘেটোতে অন্যায়ের বিরুদ্ধে লড়াই করে তাদের একদল ট্রেসার। তারা তাদের কৌশল অনুলিপি করে আহত একটি শিশুর চিকিৎসা বিল পরিশোধ করার জন্য ধনীদের কাছ থেকে চুরি করার জন্য পার্কুর ব্যবহার করে।"
33644,"Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, end as an exhilarating voyage of self discovery as Stella learns to open her heart and find love - even if it's with a man 20 years her junior.","ଭଲ ସମୟ ଏବଂ ଖରାପ ମାଧ୍ୟମରେ, ଷ୍ଟେଲା ଏବଂ ଡେଲାଲା ସର୍ବଦା ପରସ୍ପରକୁ ରହିଆସିଛନ୍ତି | ବର୍ତ୍ତମାନ, ଷ୍ଟେଲା ଏକ ଜୀବନ ଗ building ିବାରେ ଏତେ ବ୍ୟସ୍ତ ଯେ ସେ ପ୍ରକୃତରେ କିପରି ବଞ୍ଚିବାକୁ ଭୁଲିଗଲେ | କିନ୍ତୁ ଡେଲାଲା ସେହି ସବୁ ପରିବର୍ତ୍ତନ କରିବାକୁ ଯାଉଛନ୍ତି | ଜାମାଇକାକୁ ଶୀଘ୍ର ଯାତ୍ରା ଭାବରେ ଯାହା ଆରମ୍ଭ ହୁଏ, ଆତ୍ମ ଆବିଷ୍କାରର ଏକ ରୋମାଞ୍ଚକର ଯାତ୍ରା ଭାବରେ ଶେଷ ହୁଏ ଯେହେତୁ ଷ୍ଟେଲା ତାଙ୍କ ହୃଦୟ ଖୋଲିବାକୁ ଏବଂ ପ୍ରେମ ପାଇବାକୁ ଶିଖନ୍ତି - ଯଦିଓ ଏହା 20 ବର୍ଷ କନିଷ୍ଠ ବ୍ୟକ୍ତିଙ୍କ ସହିତ |"
1999,"Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. He is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy.","मेन के तट पर ग्रीष्मकाल, ""इन द बेडरूम"" संक्रमणकालीन परिवार की आंतरिक गतिशीलता पर केंद्रित है। मैट फाउलर अपने मूल स्थान मेन में प्रैक्टिस करने वाले एक डॉक्टर हैं और उनका विवाह न्यूयॉर्क में जन्मी रूथ फाउलर से हुआ है, जो एक संगीत शिक्षिका हैं। वह एक स्थानीय एकल माँ के साथ प्रेम संबंध में शामिल है। जैसे ही मेन की संक्षिप्त और क्षणभंगुर गर्मियों की सुंदरता समाप्त होती है, ये पात्र खुद को अकल्पनीय त्रासदी के बीच में पाते हैं।"
41863,"Hideo Aiba (Atsuji Ninomiya) is a reserved and obedient high school student, who has never had any girlfriend. He spends all his energy on masturbating, his true reason for living. His life and his solitary activities will take a radical change when a new transfer student, the sexy Kurumi Sahana (Akane Suzuki), joins his class.","ହିଡୋ ଆଇବା (ଅଟସୁଜି ନିନୋମିଆ) ଜଣେ ସଂରକ୍ଷିତ ଏବଂ ଆଜ୍ଞାକାରୀ ଉଚ୍ଚ ବିଦ୍ୟାଳୟର ଛାତ୍ର, ଯାହାର କ never ଣସି ଗର୍ଲଫ୍ରେଣ୍ଡ ନଥିଲେ | ସେ ନିଜର ସମସ୍ତ ଶକ୍ତି ହସ୍ତାନ୍ତର ପାଇଁ ଖର୍ଚ୍ଚ କରନ୍ତି, ବ living ୍ଚିବାର ପ୍ରକୃତ କାରଣ | ତାଙ୍କ ଜୀବନ ଏବଂ ଏକାକୀ କାର୍ଯ୍ୟକଳାପ ଯେତେବେଳେ ଏକ ନୂତନ ସ୍ଥାନାନ୍ତର ଛାତ୍ର, ସେକ୍ସି କୁରୁମୀ ସାହାନା (ଆକାନେ ସୁଜୁକି) ତାଙ୍କ ଶ୍ରେଣୀରେ ଯୋଗଦେବେ ସେତେବେଳେ ଏକ ପରିବର୍ତ୍ତନ ଆସିବ |"
2330,"In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.","मार्सिले (फ्रांस) में स्कूटर चलाने वाले कुशल पिज़्ज़ा डिलीवरी बॉय डैनियल के सपने आखिरकार सच हो गए। उसे टैक्सी का लाइसेंस मिल जाता है. भारी गति उल्लंघन के लिए पुलिस द्वारा पकड़ा गया, वह जर्मन बैंक लुटेरों के ट्रैक पर एक हारे हुए इंस्पेक्टर एमिलियन की मदद करेगा, जो गाड़ी नहीं चला सकता, ताकि वह अपना लाइसेंस और अपनी सपनों की नौकरी न खो दे।"
74545,"In an unusual move for a mere program picture, RKO Radio filmed A Saint in London on location in England, using a largely British cast and crew. George Sanders makes his second appearance as suave soldier of fortune Simon Templer, aka The Saint. This time, Templar gets mixed up with a gang of counterfeiters who've murdered and robbed a European count of 1,000,000 pounds. He is aided reluctantly by Scotland Yard inspector Teal (Gordon McLeod), who's convinced that Templar himself pulled off the heist, and less reluctantly by light-fingered Dugan (David Burns) and dizzy socialite Penny Parker (Sally Gray). The Saint in London was directed by John Paddy Carstairs, who later worked on some of the episodes of the Saint TV series.","କେବଳ ଏକ ପ୍ରୋଗ୍ରାମ ଛବି ପାଇଁ ଏକ ଅସାଧାରଣ ପଦକ୍ଷେପରେ, ଆରକୋ ରେଡିଓ ଏକ ବ୍ରିଟିଶ୍ କାଷ୍ଟ ଏବଂ କ୍ରୁ ବ୍ୟବହାର କରି ଇଂଲଣ୍ଡର ଅବସ୍ଥାନରେ ଲଣ୍ଡନରେ ଏକ ସେଣ୍ଟ୍ ସୁଟିଂ କରିଥିଲେ | ଜର୍ଜ ସାଣ୍ଡର୍ସ ଭାଗ୍ୟର ସାଇମନ୍ ଟେମ୍ପଲର, ଓକେ ଦି ସେଣ୍ଟ୍ ଭାବରେ ତାଙ୍କର ଦ୍ୱିତୀୟ ଦୃଶ୍ୟମାନ କରନ୍ତି | ଏଥର ଟେମ୍ପଲର ଏକ ନକଲି ଗ୍ୟାଙ୍ଗ ସହିତ ମିଶ୍ରିତ ହୋଇଛି, ଯେଉଁମାନେ ୟୁରୋପୀୟ ଗଣନାକୁ 1,000,000 ପାଉଣ୍ଡରୁ ଲୁଟି ନେଇଛନ୍ତି। ତାଙ୍କୁ ଅନିଚ୍ଛା ସହ ସ୍କଟଲ୍ୟାଣ୍ଡ ୟାର୍ଡ ଇନ୍ସପେକ୍ଟର ଟିଲ (ଗର୍ଡନ ମ୍ୟାକ୍ଲେଡ) ସାହାଯ୍ୟ କରନ୍ତି, ଯିଏ ନିଶ୍ଚିତ ଯେ ଟେମ୍ପଲର ନିଜେ ଏହି ହିଷ୍ଟକୁ ଟାଣି ନେଇଥିଲେ ଏବଂ ହାଲୁକା ଆଙ୍ଗୁଳି ଡୁଗାନ (ଡେଭିଡ ବର୍ନସ) ଏବଂ ମୁଣ୍ଡ ବୁଲାଉଥିବା ସମାଜସେବୀ ପେନି ପାର୍କର (ସ ally ଲି ଗ୍ରେ) ଙ୍କ ଦ୍ .ାରା ସାହାଯ୍ୟ କରିଥିଲେ। ଲଣ୍ଡନରେ ଥିବା ସେଣ୍ଟ୍ ଜନ୍ ପ୍ୟାଡି କାରଷ୍ଟେୟାରଙ୍କ ଦ୍ୱାରା ନିର୍ଦ୍ଦେଶିତ ହୋଇଥିଲେ, ଯିଏକି ପରେ ସେଣ୍ଟ୍ ଟିଭି ଧାରାବାହିକର କିଛି ଏପିସୋଡ୍ ଉପରେ କାମ କରିଥିଲେ |"
2016,"During WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination.","द्वितीय विश्व युद्ध के दौरान, देश को नाजी उत्पीड़न से मुक्त कराने और फ्रांसीसी भेदभाव से लड़ने के लिए चार उत्तरी अफ्रीकी व्यक्ति फ्रांसीसी सेना में भर्ती हुए।"
910,"Private Detective Philip Marlowe is hired by a rich family. Before the complex case is over, he's seen murder, blackmail, and what might be love.","निजी जासूस फिलिप मार्लो को एक अमीर परिवार ने काम पर रखा है। जटिल मामला खत्म होने से पहले, उसने हत्या, ब्लैकमेल और प्यार क्या हो सकता है, देखा है।"
8908,"A documentary on Argentinean soccer star Diego Maradona, regarded by many as the world's greatest modern player.","আর্জেন্টিনার ফুটবল তারকা দিয়েগো ম্যারাডোনার উপর একটি ডকুমেন্টারি, যাকে অনেকে বিশ্বের সর্বশ্রেষ্ঠ আধুনিক খেলোয়াড় হিসেবে বিবেচনা করে।"
3638,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.","मास्टर शेफ केट आर्मस्ट्रांग अपने जीवन और अपनी रसोई को डराने वाली तीव्रता के साथ चलाती हैं। हालाँकि, आपदा का एक नुस्खा तब काम कर सकता है जब वह अपनी युवा भतीजी की संरक्षक बन जाती है, जबकि एक क्रूर सूस-शेफ के साथ कांटे पार करती है जो अभी-अभी उसके स्टाफ में शामिल हुई है। यद्यपि रोमांस प्रतिद्वंद्विता के सामने खिलता है, केट को सच्ची खुशी पाने के लिए रसोई के बाहर देखने की जरूरत है।"
27850,"On her 13th birthday, Marnie learns she's a witch, discovers a secret portal, and is transported to Halloweentown — a magical place where ghosts and ghouls, witches and werewolves live apart from the human world. But she soon finds herself battling wicked warlocks, evil curses, and endless surprises.","তার 13 তম জন্মদিনে, মার্নি শিখেছে যে সে একজন ডাইনি, একটি গোপন পোর্টাল আবিষ্কার করে এবং তাকে হ্যালোইনটাউনে নিয়ে যাওয়া হয় - একটি জাদুকরী জায়গা যেখানে ভূত এবং পিশাচ, ডাইনি এবং ওয়ারউলভ মানব বিশ্ব থেকে আলাদা থাকে। কিন্তু শীঘ্রই সে নিজেকে দুষ্ট যুদ্ধবাজ, মন্দ অভিশাপ এবং অন্তহীন বিস্ময়ের সাথে লড়াই করছে।"
2108,"Five high school students, all different stereotypes, meet in detention, where they pour their hearts out to each other, and discover how they have a lot more in common than they thought.","हाई स्कूल के पांच छात्र, सभी अलग-अलग रूढ़िवादिता वाले, हिरासत में मिलते हैं, जहां वे एक-दूसरे के सामने अपने दिल की बात कहते हैं, और उन्हें पता चलता है कि जैसा उन्होंने सोचा था, उनमें उससे कहीं अधिक समानताएं हैं।"
3556,"Killer Vincent ""Mad Dog"" Coll moves in on gangster Dutch Schultz in 1920s New York.","हत्यारा विंसेंट ""मैड डॉग"" कोल 1920 के दशक के न्यूयॉर्क में गैंगस्टर डच शुल्त्स से मिलता-जुलता है।"
1646,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.","एक युवा शिक्षक अपनी कक्षा के जोखिम वाले छात्रों को सहनशीलता सीखने, स्वयं को लागू करने और हाई स्कूल से आगे की शिक्षा प्राप्त करने के लिए प्रेरित करता है।"
54648,"A bashful bachelor penguin named Hubie, who's partial to a pretty female named Marina. Ancient penguin ritual dictates that males present a pebble to their intended, then mate for life. Hubie finds a spiffy stone, but before he can bestow it on Marina, dastardly rival Drake tosses him into the churning sea, and Hubie gets swept away.","ହବି ନାମକ ଏକ ଲଜ୍ଜାଜନକ ସ୍ନାତକ ପେଙ୍ଗୁଇନ୍, ଯିଏ ମାରିନା ନାମକ ଏକ ସୁନ୍ଦର ମହିଳାଙ୍କ ପାଇଁ ଆଂଶିକ | ପ୍ରାଚୀନ ପେଙ୍ଗୁଇନ୍ ରୀତିନୀତି ଅନୁଯାୟୀ ପୁରୁଷମାନେ ସେମାନଙ୍କ ଉଦ୍ଦେଶ୍ୟରେ ଏକ ପଥର ଉପସ୍ଥାପନ କରନ୍ତି, ତାପରେ ଜୀବନ ପାଇଁ ସାଥୀ ହୁଅନ୍ତି | ହବି ଏକ ସ୍ପିଫି ପଥର ପାଇଲେ, କିନ୍ତୁ ସେ ଏହାକୁ ମାରିନାଙ୍କୁ ଦେବା ପୂର୍ବରୁ, ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱୀ ଡ୍ରେକ୍ ତାଙ୍କୁ ଘୂର୍ଣ୍ଣିବାତ୍ୟା ସମୁଦ୍ରକୁ ଫିଙ୍ଗିଦେଲେ, ଏବଂ ହବି ଚାଲିଗଲା |"
55069,Sometimes the easiest jobs get a little complicated,ବେଳେବେଳେ ସହଜ କାର୍ଯ୍ୟଗୁଡ଼ିକ ଟିକେ ଜଟିଳ ହୋଇଯାଏ |
1648,"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the ""Wyld Stallyns"". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together.","लॉस एंजिल्स से कुछ मील दूर, सैन डिमास के छोटे से शहर में, बिल एस, प्रेस्टन ईएसक्यू नाम के दो लगभग मस्तिष्क मृत किशोर लड़के हैं। और टेड थियोडोर लोगान, उनका एक साथ मिलकर अपना खुद का रॉक एंड रोल बैंड शुरू करने का सपना है जिसे ""वाइल्ड स्टैलिन्स"" कहा जाता है। दुर्भाग्य से, वे अभी भी हाई स्कूल में हैं और अपने स्कूल से भी असफल होने की कगार पर हैं, और यदि वे अपनी आगामी इतिहास रिपोर्ट पास नहीं कर पाते हैं, तो टेड के पिता द्वारा उन्हें सैन्य स्कूल में भेजने के परिणामस्वरूप वे अलग हो जाएंगे। लेकिन, बिल और टेड यह नहीं जानते कि भविष्य बचाने के लिए उन्हें साथ रहना होगा। तो, भविष्य से रूफस नाम का एक व्यक्ति उनकी रिपोर्ट पारित करने में मदद करने के लिए आया। इसलिए, बिल और टेड दोनों ने उन ऐतिहासिक आंकड़ों को इकट्ठा करने का फैसला किया जिनकी उन्हें अपनी रिपोर्ट के लिए आवश्यकता है। वे उम्मीद कर रहे हैं कि इससे उन्हें अपनी रिपोर्ट पारित करने में मदद मिलेगी ताकि वे एक साथ रह सकें।"
1949,"The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.","'द ज़ोडियाक किलर' की जांच की सच्ची कहानी, एक सीरियल किलर जिसने सैन फ्रांसिस्को खाड़ी क्षेत्र को भयभीत कर दिया था, पुलिस को अपने सिफर और पत्रों से परेशान किया था। यह मामला चार लोगों के लिए एक जुनून बन जाता है क्योंकि उनके जीवन और करियर सुरागों के अंतहीन निशान से बनते और नष्ट होते हैं।"
62803,"Hero is the story of a criminal transforming and evolving as a good person under the influence of love. Jackie is a baddie with a heart of gold though, who has to settle scores with the area's 'Thakur' and his police officer son Sanjeev Kumar. So he opts for kidnapping their soft spot, Radha, Thakur khandaan's only daughter. Radha is given to understand that Jackie and his gang are police people who have taken her away to the safety of jungles because their house has been invaded by dacoits. The rest of the story is about the gang's camaraderie with Radha in sylvan spots and the discovery of truth by Radha.","ହିରୋ ହେଉଛି ଜଣେ ଅପରାଧୀ, ପ୍ରେମର ପ୍ରଭାବରେ ଜଣେ ଭଲ ବ୍ୟକ୍ତି ଭାବରେ ପରିବର୍ତ୍ତନ ଏବଂ ବିକାଶର କାହାଣୀ | ଜ୍ୟାକି ଜଣେ ସୁନା ହୃଦୟ ସହିତ ଜଣେ ବ୍ୟାଡି, ଯଦିଓ ତାଙ୍କୁ ଏହି ଅଞ୍ଚଳର 'ଠାକୁର' ଏବଂ ତାଙ୍କ ପୋଲିସ୍ ଅଧିକାରୀ ସଞ୍ଜୀବ କୁମାରଙ୍କ ସହ ସ୍କୋର କରିବାକୁ ପଡିବ | ତେଣୁ ସେ ସେମାନଙ୍କ କୋମଳ ସ୍ଥାନ, ରାଧା, ଠାକୁର ଖାନ୍ଦାନଙ୍କ ଏକମାତ୍ର daughter ିଅକୁ ଅପହରଣ କରିବାକୁ ପସନ୍ଦ କରନ୍ତି | ରାଧା ବୁ understand ିବାକୁ ଦିଆଯାଇଛି ଯେ ଜ୍ୟାକି ଏବଂ ତାଙ୍କ ଗ୍ୟାଙ୍ଗ ହେଉଛି ପୋଲିସ୍ ଲୋକ ଯେଉଁମାନେ ତାଙ୍କୁ ଜଙ୍ଗଲ ସୁରକ୍ଷାକୁ ନେଇଯାଇଛନ୍ତି କାରଣ ସେମାନଙ୍କ ଘର ଡାକୋଟ୍ ଦ୍ୱାରା ଆକ୍ରମଣ କରାଯାଇଛି | ବାକି କାହାଣୀଟି ସିଲଭାନ୍ ଦାଗରେ ରାଧାଙ୍କ ସହ ଗ୍ୟାଙ୍ଗର କାମାଡେରି ଏବଂ ରାଧାଙ୍କ ଦ୍ୱାରା ସତ୍ୟର ଆବିଷ୍କାର ବିଷୟରେ |"
26782,"In a Carpathian village, Ivan falls in love with Marichka, the daughter of his father's killer. When tragedy befalls her, his grief lasts months; finally he rejoins the colorful life around him, marrying Palagna. She wants children but his mind stays on his lost love. To recapture his attention, Palagna tries sorcery, and in the process comes under the spell of the sorcerer, publicly humiliating Ivan, who then fights the sorcerer. The lively rhythms of village life, the work and the holidays, the pageant and revelry of weddings and funerals, the change of seasons, and nature's beauty give proportion to Ivan's tragedy.","একটি কার্পাথিয়ান গ্রামে, ইভান তার বাবার হত্যাকারীর মেয়ে মারিচকার প্রেমে পড়ে। যখন তার উপর ট্র্যাজেডি আসে, তখন তার দুঃখ কয়েক মাস স্থায়ী হয়; অবশেষে সে তার চারপাশের রঙিন জীবনে পুনরায় যোগ দেয়, পালাগ্নাকে বিয়ে করে। সে সন্তান চায় কিন্তু তার মন থাকে তার হারিয়ে যাওয়া ভালোবাসায়। তার মনোযোগ পুনরুদ্ধার করার জন্য, পালাগ্না যাদুবিদ্যার চেষ্টা করে, এবং এই প্রক্রিয়ায় যাদুকরের মন্ত্রের অধীনে আসে, প্রকাশ্যে ইভানকে অপমান করে, যে তখন জাদুকরের সাথে লড়াই করে। গ্রামীণ জীবনের প্রাণবন্ত ছন্দ, কাজ এবং ছুটির দিন, বিবাহ এবং অন্ত্যেষ্টিক্রিয়ার প্রতিযোগিতা এবং আনন্দ, ঋতুর পরিবর্তন এবং প্রকৃতির সৌন্দর্য ইভানের ট্র্যাজেডিকে অনুপাতে দেয়।"
1488,"Bilike has never seen a ping-pong ball before. He and his family live without electricity and running water in a solitary tent home among the vast steppe grasslands. The magnificent landscape here has changed little since the days of Genghis Kahn. But life in the middle of nowhere can be exciting for a young boy. The smallest of details become big events for curious Bilike and his best friends Erguotou and Dawa. The mystery of the small white ball floating in the creek leads to questions about the world around them, as well as innocent mischief.",बिलिके ने पहले कभी पिंग-पोंग बॉल नहीं देखी है। वह और उसका परिवार विशाल मैदानी घास के मैदानों के बीच एक अकेले टेंट हाउस में बिना बिजली और बहते पानी के रहते हैं। चंगेज कहन के दिनों के बाद से यहां का शानदार परिदृश्य थोड़ा बदल गया है। लेकिन एक युवा लड़के के लिए बीच में जीवन रोमांचक हो सकता है। जिज्ञासु बिलिके और उसके सबसे अच्छे दोस्त एर्गुओटौ और दावा के लिए सबसे छोटी जानकारी बड़ी घटना बन जाती है। खाड़ी में तैरती छोटी सफेद गेंद का रहस्य उनके आसपास की दुनिया के बारे में सवालों के साथ-साथ मासूम शरारतों को भी जन्म देता है।
1678,"Japan is thrown into a panic after several ships explode and are sunk near Odo Island. An expedition to the island led by paleontologist Professor Kyohei Yemani soon discover something more devastating than imagined in the form of a 164 foot tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.","ओडो द्वीप के पास कई जहाजों के विस्फोट और डूबने के बाद जापान दहशत में आ गया है। जीवाश्म विज्ञानी प्रोफेसर क्योहेई येमानी के नेतृत्व में द्वीप पर एक अभियान दल को जल्द ही 164 फुट लंबे राक्षस के रूप में कल्पना से कहीं अधिक विनाशकारी चीज़ की खोज हुई, जिसे मूल निवासी गोजिरा कहते हैं। अब राक्षस ने तांडव शुरू कर दिया है जो न केवल जापान, बल्कि बाकी दुनिया को भी नष्ट करने की धमकी देता है।"
2758,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.","भाई-बहन वेडनसडे और पगस्ले एडम्स, माता-पिता गोमेज़ और मोर्टिसिया द्वारा प्रिय नवजात लड़के, प्यूबर्ट से छुटकारा पाने के लिए कुछ भी नहीं करेंगे। हालात तब बद से बदतर हो जाते हैं जब नई ""ब्लैक विडो"" नानी, डेबी जेलिंस्की, अपने मृत पतियों के संग्रह में फेस्टर को जोड़ने की योजना शुरू करती है।"
56508,"For the arch-criminal Fantômas, no crime is too daring, too adventurous. A master of disguise, he has no trouble relieving the Princess Danidoff of her priceless pearl necklace at the Royal Palace Hotel. Inspectator Juve is determined to capture Fantômas and put an end to his limitless villainy. Whilst investigating the disappearance of Lord Beltham, Juve finds himself on the trail of his arch-enemy once more. He discovers that Beltham’s widow has been having a secret affair with a mysterious stranger, Gurn. In Gurn’s apartment, Juve discovers the dead body of Lord Beltham and business cards bearing the name Fantômas. A triumphant Juve makes an easy arrest of Gurn, alias Fantômas, and is sure that nothing can save the evil-doer from the guillotine. But Lady Beltham has an ingenious plan to save her lover, using an actor Valgrand who closely resembles Gurn.","ଆର୍-କ୍ରାଇମବ୍ରାଞ୍ଚ ଫାଣ୍ଟମାସ୍ ପାଇଁ, କ crime ଣସି ଅପରାଧ ଅତ୍ୟଧିକ ସାହସିକ ନୁହେଁ, ଅତ୍ୟଧିକ ଦୁ vent ସାହସିକ ଅଟେ | ଛଦ୍ମବେଶର ଜଣେ ଗୁରୁ, ତାଙ୍କୁ ରୟାଲ୍ ପ୍ୟାଲେସ୍ ହୋଟେଲରେ ଥିବା ଅମୂଲ୍ୟ ମୋତି ହାରରେ ରାଜକୁମାରୀ ଡାନିଡଫ୍ଙ୍କୁ ମୁକ୍ତ କରିବାରେ କ has ଣସି ଅସୁବିଧା ନାହିଁ | ଇନ୍ସପେକ୍ଟର ଜୁଭ୍ ଫାଣ୍ଟମାସ୍ଙ୍କୁ କାବୁ କରିବାକୁ ଏବଂ ତାଙ୍କର ଅସୀମ ଭିଲେନିକୁ ଶେଷ କରିବାକୁ ସଂକଳ୍ପବଦ୍ଧ | ଲର୍ଡ ବେଲ୍ଟାମଙ୍କ ନିଖୋଜ ଘଟଣାର ଅନୁସନ୍ଧାନ କରୁଥିବାବେଳେ ଜୁଭେ ପୁଣି ଥରେ ନିଜର ଆର୍-ଶତ୍ରୁଙ୍କ ଟ୍ରେଲରେ ଅଛନ୍ତି। ସେ ଆବିଷ୍କାର କରିଛନ୍ତି ଯେ ବେଲ୍ଟାମଙ୍କ ବିଧବା ଜଣେ ରହସ୍ୟମୟ ଅପରିଚିତ ବ୍ୟକ୍ତି ଗୁର୍ନଙ୍କ ସହ ଗୁପ୍ତ ସମ୍ପର୍କ ରଖିଛନ୍ତି। ଗୁର୍ନଙ୍କ ଆପାର୍ଟମେଣ୍ଟରେ ଜୁଭ୍ ଲର୍ଡ ବେଲ୍ଟହମ୍ଙ୍କ ମୃତଦେହ ଏବଂ ଫାଣ୍ଟମାସ୍ ନାମକ ବ୍ୟବସାୟ କାର୍ଡ ଆବିଷ୍କାର କରିଥିଲେ | ଜଣେ ବିଜେତା ଜୁଭ୍ ଗୁରୁ, ଛଦ୍ମନାମ ଫାଣ୍ଟମାସ୍ଙ୍କୁ ସହଜରେ ଗିରଫ କରେ ଏବଂ ନିଶ୍ଚିତ ଯେ ଦୁଷ୍କର୍ମକାରୀଙ୍କୁ ଗୁଇଲୋଟିନରୁ କିଛି ରକ୍ଷା କରିପାରିବ ନାହିଁ | କିନ୍ତୁ ଲେଡି ବେଲ୍ଟାମଙ୍କର ଜଣେ ପ୍ରେମିକକୁ ବ to ୍ଚାଇବା ପାଇଁ ଏକ ଚତୁର ଯୋଜନା ଅଛି, ଯାହା ଜଣେ ଗୁରୁ ଭାଲଗ୍ରେଣ୍ଡଙ୍କୁ ବ୍ୟବହାର କରେ, ଯାହା ଗୁରୁଙ୍କ ସହିତ ଅତି ନିକଟତର |"
194,"At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?","पेरिस के एक छोटे से कैफे में, मनमोहक लेकिन बेहद शर्मीली एमेली (ऑड्रे टौटौ) को गलती से दूसरों की मदद करने के लिए एक उपहार मिल जाता है। जल्द ही एमिली एक मैचमेकर, अभिभावक देवदूत और सभी का भला करने वाली के रूप में अपने दिन बिता रही है। लेकिन जब उसकी मुलाकात एक खूबसूरत अजनबी से होती है, तो क्या वह अपनी ही प्रेम कहानी का सितारा बनने का साहस जुटा पाएगी?"
3175,"In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.","अठारहवीं सदी में, आयरलैंड के एक छोटे से गाँव में, रेडमंड बैरी एक युवा किसान लड़का है जो अपनी चचेरी बहन नोरा ब्रैडी से प्यार करता है। जब नोरा ब्रिटिश कैप्टन जॉन क्वीन से उलझती है, तो बैरी उसे पिस्तौल के द्वंद्व के लिए चुनौती देता है। वह जीत जाता है और डबलिन भाग जाता है, लेकिन रास्ते में उसे लूट लिया जाता है। किसी अन्य विकल्प के बिना, बैरी सात साल के युद्ध में लड़ने के लिए ब्रिटिश सेना में शामिल हो जाता है।"
5121,"Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.","বিবাহিত ছোট-কালের বদমাশ লু-জিন এবং ক্লোভিস পপলিন তাদের সন্তানকে টেক্সাস রাজ্যে হারায় এবং তাকে ফিরিয়ে আনার জন্য যা যা করা দরকার তা করার সংকল্প করে। লু-জিন ক্লোভিসকে জেল থেকে বের করে দেয় এবং হাইওয়ে টহলদারকে জিম্মি করার পাশাপাশি দুজনে তার পালক বাড়ি থেকে তাদের ছেলেকে চুরি করে। টেক্সাস জুড়ে একটি বিশাল ড্রাগনেট তাদের অনুসরণ করতে শুরু করলে, দম্পতি অসম্ভাব্য লোক নায়ক হয়ে ওঠে এবং এমনকি বন্দী পুলিশ সদস্যের সাথে বন্ধনও শুরু করে।"
