common_movie_id,overview,translated_overview
5424,"A group of tourists become stranded on an uninhabited island where they are stalked by an insane, violent, and grotesque killer that slaughtered the town's former residents.","পর্যটকদের একটি দল একটি জনবসতিহীন দ্বীপে আটকা পড়ে যেখানে তারা একটি উন্মাদ, হিংসাত্মক এবং বিভৎস হত্যাকারীর দ্বারা আটকা পড়ে যা শহরের প্রাক্তন বাসিন্দাদের হত্যা করেছিল।"
5781,"Set in Spain and France against the backdrop of a terrorist insurgency, the film tells the story of an aging Frenchman who falls in love with a young woman who repeatedly frustrates his romantic and sexual desires.","একটি সন্ত্রাসী বিদ্রোহের পটভূমিতে স্পেন এবং ফ্রান্সে সেট করা, চলচ্চিত্রটি একজন বয়স্ক ফরাসি ব্যক্তির গল্প বলে যে একজন যুবতীর প্রেমে পড়ে যে বারবার তার রোমান্টিক এবং যৌন ইচ্ছাকে হতাশ করে।"
8617,"Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.","ডোনার সিনিয়র প্রমটি তার জীবনের সেরা রাত বলে মনে করা হয়, যদিও তার অতীতের একজন দুঃখজনক হত্যাকারীর তার এবং তার বন্ধুদের জন্য বিভিন্ন পরিকল্পনা রয়েছে।"
199,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.","बोर्ग, साइबोर्ग की एक निरंतर दौड़, पृथ्वी की ओर सीधे रास्ते पर है। लड़ाई से दूर रहने के आदेशों का उल्लंघन करते हुए, कैप्टन पिकार्ड और नव-कमीशन यूएसएस एंटरप्राइज ई के चालक दल ने आक्रमणकारियों को फेडरेशन के इतिहास को बदलने और आकाशगंगा को आत्मसात करने से रोकने के लिए बोर्ग का पीछा किया।"
110130,"Five years after the mad terrorist Norman Galagher was sentenced to holographic stasis, he is given a parole hearing. But an equipment failure engineered by his cronies transforms the criminal into a living hologram with god-like powers. Now, stopping him is up to Kurt Decoda, the man who as a police rookie was responsible for arresting Galagher.","ପାଗଳ ଆତଙ୍କବାଦୀ ନରମାନ ଗାଲାଗେର୍ଙ୍କୁ ହୋଲୋଗ୍ରାଫିକ୍ ଷ୍ଟାସିସ୍ ଦଣ୍ଡିତ ହେବାର ପାଞ୍ଚ ବର୍ଷ ପରେ ତାଙ୍କୁ ପାରୋଲ୍ ଶୁଣାଣି କରାଯାଇଛି। କିନ୍ତୁ ତାଙ୍କ କ୍ରୋନି ଦ୍ୱାରା ଇଞ୍ଜିନିୟରିଂ ହୋଇଥିବା ଏକ ଯନ୍ତ୍ରାଂଶ ବିଫଳତା ଅପରାଧୀଙ୍କୁ ଭଗବାନଙ୍କ ପରି ଶକ୍ତି ସହିତ ଜୀବନ୍ତ ହୋଲଗ୍ରାମରେ ପରିଣତ କରେ | ବର୍ତ୍ତମାନ ତାଙ୍କୁ ଅଟକାଇବା କୁର୍ଟ ଡେକୋଡାଙ୍କ ଉପରେ ନିର୍ଭର କରେ, ଯିଏ ପୋଲିସ୍ ରକି ଭାବରେ ଗାଲାଗରକୁ ଗିରଫ କରିବା ପାଇଁ ଦାୟୀ ଥିଲା।"
7980,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.","নির্মমভাবে খুন হওয়ার পর, 14-বছর-বয়সী সুসি সালমন স্বর্গ থেকে তার শোকার্ত পরিবার - এবং তার হত্যাকারীকে দেখছে। যেহেতু সে তাদের দৈনন্দিন জীবন পর্যবেক্ষণ করে, তাকে তার পরিবারের নিরাময়ের আকাঙ্ক্ষার সাথে প্রতিশোধের জন্য তার তৃষ্ণার ভারসাম্য বজায় রাখতে হবে।"
2018,"Mary Fiore, San Francisco's premiere wedding planner is rescued from an accident by the man of her dreams, pediatrician Steve Edison, only to find he is the fiancé of her latest client, wealthy Fran Donnolly. As Mary continues making the wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.","मैरी फियोर, सैन फ्रांसिस्को की प्रीमियर वेडिंग प्लानर को उसके सपनों के आदमी, बाल रोग विशेषज्ञ स्टीव एडिसन द्वारा एक दुर्घटना से बचाया जाता है, लेकिन पता चलता है कि वह उसके नवीनतम ग्राहक, अमीर फ्रान डोनोली का मंगेतर है। जैसे-जैसे मैरी शादी की तैयारियां करना जारी रखती है, उसे और स्टीव को कई असहज स्थितियों में डाल दिया जाता है, जो उन्हें अपने आपसी आकर्षण का सामना करने के लिए मजबूर करती हैं।"
108540,"William G. Wilson is co-founder of Alcoholics Anonymous, a man included in TIME Magazine's ""100 Persons of the 20th Century."" Interviews, recreations, and rare archival material reveal how Bill Wilson, a hopeless drunk near death from his alcoholism, found a way out of his own addiction and then forged a path for countless others to follow. With Bill as its driving force, A.A. grew from a handful of men to a worldwide fellowship of over 2 million men and women - a success that made him an icon within A.A., but also an alcoholic unable to be a member of the very society he had created. A reluctant hero, Bill Wilson lived a life of sacrifice and service, and left a legacy that continues every day, all around the world.","ୱିଲିୟମ୍ ଜି। ସାକ୍ଷାତକାର, ମନୋରଞ୍ଜନ, ଏବଂ ବିରଳ ଅଭିଲେଖାଗାର ସାମଗ୍ରୀରୁ ଜଣାପଡିଛି ଯେ କିପରି ବିଲ ୱିଲସନ, ଜଣେ ମଦ୍ୟପ ମଦ୍ୟପାନରୁ ମୃତ୍ୟୁ ନିକଟରେ ମଦ୍ୟପାନ କରି ନିଜର ନିଶା ରୁ ମୁକ୍ତି ପାଇଲେ ଏବଂ ପରେ ଅଗଣିତ ଅନ୍ୟମାନଙ୍କ ପାଇଁ ଏକ ରାସ୍ତା ତିଆରି କଲେ | ବିଲ୍ ସହିତ ଏହାର ଡ୍ରାଇଭିଙ୍ଗ୍ ଫୋର୍ସ ଭାବେ, A.A. ହାତଗଣତି ପୁରୁଷଙ୍କ ଠାରୁ 2 ମିଲିୟନରୁ ଅଧିକ ପୁରୁଷ ଏବଂ ମହିଳାଙ୍କ ବିଶ୍ worldwide ବ୍ୟାପୀ ସହଭାଗୀତା ପର୍ଯ୍ୟନ୍ତ ବୃଦ୍ଧି ପାଇଲା - ଏକ ସଫଳତା ଯାହା ତାଙ୍କୁ A.A ମଧ୍ୟରେ ଏକ ଆଇକନ୍ କରିପାରିଥିଲା, କିନ୍ତୁ ଜଣେ ମଦ୍ୟପ ବ୍ୟକ୍ତି ମଧ୍ୟ ସେ ସୃଷ୍ଟି କରିଥିବା ସମାଜର ସଦସ୍ୟ ହୋଇପାରିନଥିଲେ | ଏକ ଅନିଚ୍ଛାକୃତ ହିରୋ, ବିଲ୍ ୱିଲସନ ବଳିଦାନ ଏବଂ ସେବା ଜୀବନ ଅତିବାହିତ କରିଥିଲେ ଏବଂ ଏକ ଉତ୍ତରାଧିକାରୀ ଛାଡିଥିଲେ ଯାହାକି ପ୍ରତିଦିନ ସାରା ବିଶ୍ୱରେ ଜାରି ରହିଥାଏ |"
277,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.","पिशाच और वेयरवुल्स ने सदियों से एक-दूसरे के खिलाफ रात्रि युद्ध छेड़ रखा है। लेकिन सभी दांव तब विफल हो जाते हैं जब सेलीन नाम की एक महिला पिशाच योद्धा, जो अपनी ताकत और वेयरवोल्फ-शिकार कौशल के लिए प्रसिद्ध है, एक शांतिप्रिय पुरुष वेयरवोल्फ, माइकल से प्रभावित हो जाती है, जो युद्ध को समाप्त करना चाहता है।"
2363,"Charles is a young provincial coming up to Paris to study law. He shares his cousin Paul's flat. Paul is a kind of decadent boy, a disillusioned pleasure-seeker, always dragging along with other idles, while Charles is a plodding, naive and honest man. He fell in love with Florence, one of Paul's acquaintances. But how will Paul react to that attempt to build a real love relationship ? One of the major New Wave films.","चार्ल्स एक युवा प्रांतीय है जो कानून की पढ़ाई के लिए पेरिस आ रहा है। वह अपने चचेरे भाई पॉल का फ्लैट साझा करता है। पॉल एक प्रकार का पतनशील लड़का है, एक मोहभंग वाला सुख-साधक है, जो हमेशा अन्य बेकार लोगों के साथ घिसटता रहता है, जबकि चार्ल्स एक परिश्रमी, भोला और ईमानदार व्यक्ति है। उसे पॉल की परिचितों में से एक फ्लोरेंस से प्यार हो गया। लेकिन वास्तविक प्रेम संबंध बनाने के उस प्रयास पर पॉल की क्या प्रतिक्रिया होगी? न्यू वेव की प्रमुख फिल्मों में से एक।"
2042,A hardened mercenary in the Foreign Legion begins to find his own humanity when confronted with atrocities during the fighting in Bosnia,बोस्निया में लड़ाई के दौरान अत्याचारों का सामना करने पर विदेशी सेना में एक कठोर भाड़े के सैनिक को अपनी मानवता मिलनी शुरू हो जाती है
1420,"In the 1970s, a foundling lad, Patrick ""Kitten"" Braden, comes of age by leaving his Irish town for London, in part to look for his mother and in part because his trans-gender nature is beyond the town's understanding.","1970 के दशक में, एक संस्थापक बालक, पैट्रिक ""किटन"" ब्रैडेन, अपने आयरिश शहर को छोड़कर लंदन चला गया, कुछ हद तक अपनी माँ की तलाश के लिए और कुछ हद तक क्योंकि उसका ट्रांस-लिंग स्वभाव शहर की समझ से परे था।"
1075,"Matko is a small time hustler, living by the Danube with his 17 year old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.","मटको एक छोटा सा व्यवसायी है, जो अपने 17 वर्षीय बेटे ज़ेरे के साथ डेन्यूब नदी के किनारे रहता है। एक असफल व्यापारिक सौदे के बाद उस पर बहुत अधिक सफल गैंगस्टर दादन का पैसा बकाया है। दादन की एक बहन है, अफ्रोदिता, जिसकी वह शादी होते देखना चाहता है, इसलिए उन्होंने एक सौदा किया: ज़ेरे को उससे शादी करनी है।"
266,Screenwriter Paul Javal's marriage to his wife Camille disintegrates during a film production as she spends time with its producer.,पटकथा लेखक पॉल जावल का अपनी पत्नी केमिली से विवाह एक फिल्म निर्माण के दौरान टूट जाता है क्योंकि वह इसके निर्माता के साथ समय बिताती है।
473,The debut film from Darren Aronofsky in which a mathematical genius Maximilian Cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future.,डैरेन एरोनोफ़्स्की की पहली फ़िल्म जिसमें एक गणितीय प्रतिभा मैक्सिमिलियन कोहेन संख्याओं और वास्तविकता के बीच संबंध की खोज करता है और इस प्रकार मानता है कि वह भविष्य की भविष्यवाणी कर सकता है।
47610,"The story of a seemingly settled bank employee who breaks the shackles of his everyday life and becomes a wanderer between worlds. Frederik is an up-and-coming young bank employee who lives an ordinary life. When a bank customer, whom Frederik has denied a loan in the face of the bank crisis, shoots himself in front of Frederik, he snaps. Together with ex-con Vince,he begins to live out a new, dark side of himself. He robs his rich bank customers' homes and gives the money to the needy. The initial rush of crossing social boundaries soon develops into an addiction to ever greater thrills.","ଏକ ସ୍ଥାୟୀ ବ୍ୟାଙ୍କ କର୍ମଚାରୀଙ୍କ କାହାଣୀ ଯିଏ ତାଙ୍କ ଦ day ନନ୍ଦିନ ଜୀବନର ଶିକୁଳି ଭାଙ୍ଗି ଦୁନିଆ ମଧ୍ୟରେ ବୁଲାବୁଲି କରେ | ଫ୍ରେଡେରିକ୍ ଜଣେ ଆଗାମୀ ଯୁବ ବ୍ୟାଙ୍କ କର୍ମଚାରୀ ଯିଏ ସାଧାରଣ ଜୀବନଯାପନ କରନ୍ତି | ଯେତେବେଳେ ଜଣେ ବ୍ୟାଙ୍କ ଗ୍ରାହକ, ଯାହାଙ୍କୁ ଫ୍ରେଡେରିକ୍ ବ୍ୟାଙ୍କ ସଙ୍କଟ ସାମ୍ନାରେ loan ଣ ମନା କରି ଦେଇଛନ୍ତି, ସେତେବେଳେ ସେ ଫ୍ରେଡେରିକ୍ ସାମ୍ନାରେ ଗୁଳି ଚଳାଇଥଲେ। ପୂର୍ବତନ କନ ଭିନ୍ସଙ୍କ ସହ ମିଶି ସେ ନିଜ ପାଇଁ ଏକ ନୂତନ, ଅନ୍ଧକାର ପାର୍ଶ୍ୱରେ ରହିବାକୁ ଲାଗିଲେ | ସେ ନିଜର ଧନୀ ବ୍ୟାଙ୍କ ଗ୍ରାହକଙ୍କ ଘର ଲୁଟି ନେଇ ଅଭାବୀ ଲୋକଙ୍କୁ ଟଙ୍କା ଦିଅନ୍ତି। ସାମାଜିକ ସୀମା ଅତିକ୍ରମ କରିବାର ପ୍ରାରମ୍ଭିକ ଦ୍ରୁତ ଗତିରେ ଶୀଘ୍ର ଅଧିକ ରୋମାଞ୍ଚକର ଏକ ନିଶା ଭାବରେ ବିକଶିତ ହୁଏ |"
62956,"Set in the fictional village of ""Ogw"" in the valleys of south-east Wales. After her father Jack suffers a stroke Annie Mary Pugh is forced to take care of him but uses the circumstances to emancipate herself and find the courage to sing once again.","ଦକ୍ଷିଣ-ପୂର୍ବ ୱେଲ୍ସର ଉପତ୍ୟକାରେ ଥିବା ""Ogw"" ର କାଳ୍ପନିକ ଗ୍ରାମରେ ସ୍ଥାପିତ | ତାଙ୍କ ପିତା ଜ୍ୟାକ୍ ଷ୍ଟ୍ରୋକ୍ରେ ପୀଡିତ ହେବା ପରେ ଆନି ମେରି ପୁଗ୍ ତାଙ୍କର ଯତ୍ନ ନେବାକୁ ବାଧ୍ୟ ହୋଇଥିଲେ କିନ୍ତୁ ପରିସ୍ଥିତିକୁ ବ୍ୟବହାର କରି ନିଜକୁ ମୁକ୍ତ କରି ପୁଣି ଥରେ ଗୀତ ଗାଇବାକୁ ସାହସ ପାଇଲେ |"
2153,The Driver specializes in driving getaway cars for robberies. His exceptional talent has prevented him from being caught yet. After another successful flight from the police a self-assured detective makes it his primary goal to catch the Driver. He promises pardons to a gang if they help to convict him in a set-up robbery. The Driver seeks help from The Player to mislead the detective.,ड्राइवर डकैतियों के लिए भगदड़ वाली कारें चलाने में माहिर है। उनकी असाधारण प्रतिभा ने उन्हें अभी तक पकड़े जाने से रोका है। पुलिस से एक और सफल उड़ान के बाद एक आत्मविश्वासी जासूस ड्राइवर को पकड़ना अपना प्राथमिक लक्ष्य बनाता है। वह एक गिरोह को माफ़ी देने का वादा करता है यदि वे उसे डकैती में दोषी ठहराने में मदद करते हैं। ड्राइवर जासूस को गुमराह करने के लिए प्लेयर से मदद मांगता है।
71670,"Set in Las Vegas, the film centers on a man who attends his best friend's bachelor party, unaware of an insidious agenda that plays into hunting humans.","ଲାସ୍ ଭେଗାସ୍ ରେ ସେଟ୍ ହୋଇଛି, ଚଳଚ୍ଚିତ୍ରଟି ଜଣେ ବ୍ୟକ୍ତିଙ୍କ ଉପରେ ନିର୍ଭର କରେ ଯିଏ ନିଜର ସର୍ବୋତ୍ତମ ବନ୍ଧୁଙ୍କ ବ୍ୟାଚେଲର୍ ପାର୍ଟୀରେ ଯୋଗ ଦେଇଥାଏ, ଯାହା ମଣିଷ ଶିକାର କରିବାରେ ଏକ ଗୁପ୍ତ ଏଜେଣ୍ଡା ବିଷୟରେ ଜାଣି ନଥାଏ |"
82667,"A lone gunman hunts the fearsome Apache Satago across the plains of the Wild West. When Satago's marauders ambush a stagecoach, the gunman rides to the rescue of the trapped passengers and helps them in their last stand against the deadly Indians.","ଏକାକୀ ବନ୍ଧୁକଧାରୀ ୱାଇଲ୍ଡ ୱେଷ୍ଟର ସମତଳ ପାର୍ଶ୍ୱରେ ଭୟଭୀତ ଆପାଚେ ସାଟାଗୋକୁ ଶିକାର କରେ | ଯେତେବେଳେ ସାଟାଗୋଙ୍କ ଡକାୟତମାନେ ଏକ ଷ୍ଟାଗିକୋଚ୍ ଉପରେ ଆକ୍ରମଣ କରନ୍ତି, ବନ୍ଧୁକଧାରୀ ଫସି ରହିଥିବା ଯାତ୍ରୀମାନଙ୍କୁ ଉଦ୍ଧାର କରିବାକୁ ଯାଇ ସେମାନଙ୍କୁ ମାରାତ୍ମକ ଭାରତୀୟଙ୍କ ବିରୁଦ୍ଧରେ ଶେଷ ଷ୍ଟାଣ୍ଡରେ ସାହାଯ୍ୟ କରିଥାଏ |"
49013,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,ୱାର୍ଲ୍ଡ ଗ୍ରାଣ୍ଡ ପ୍ରିକ୍ସ ଦ race ଡ଼ରେ ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତା କରିବା ପାଇଁ ଷ୍ଟାର୍ ରେସ୍ କାର୍ ବଜ୍ର ମ୍ୟାକକ୍ୟୁଏନ୍ ଏବଂ ତାଙ୍କ ପାଲ୍ ମ୍ୟାଟର ବିଦେଶରେ | କିନ୍ତୁ ଚାମ୍ପିଅନସିପ୍ ପାଇଁ ରାସ୍ତା ପଥର ହୋଇଯାଏ କାରଣ ମ୍ୟାଟର ନିଜର ଏକ ଚିତ୍ତାକର୍ଷକ ଦୁ venture ସାହସିକ କାର୍ଯ୍ୟରେ ଧରାପଡିଗଲା: ଆନ୍ତର୍ଜାତୀୟ ଗୁପ୍ତଚର |
2169,No overview found.,कोई सिंहावलोकन नहीं मिला.
45722,A sexy Spanish siren named Elvira schools a young man in tantric lovemaking.,ଏଲଭିରା ନାମକ ଏକ ସେକ୍ସି ସ୍ପେନୀୟ ସାଇରନ୍ ଟାଣ୍ଟ୍ରିକ୍ ଲଭ୍ ମେକିଂରେ ଜଣେ ଯୁବକ |
26203,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.","এমা তার 20-এর দশকের একটি আকর্ষণীয় মেয়ে যে 20 বছর ধরে অন্ধ। একটি নতুন ধরনের চোখের অপারেশন তার দৃষ্টিশক্তি আংশিকভাবে পুনরুদ্ধার করে, কিন্তু তার সমস্যা হচ্ছে: কখনো কখনো সে যা দেখেছে তা ""মনে"" রাখে না। এক রাতে সে ঘুম থেকে জেগে ওঠে ওপরের তলায় একটা গোলমাল। তার দরজার বাইরে উঁকি দিয়ে সে দেখতে পায় একটি ছায়ামূর্তি সিঁড়ি বেয়ে নামছে। নিশ্চিত যে তার প্রতিবেশীকে খুন করা হয়েছে সে পুলিশের কাছে যায়, শুধুমাত্র সে নিশ্চিত নয় যে এটা তার নতুন চোখ তার উপর কৌশল খেলছে কিনা।"
2791,"After their narrow escape at the end of ""Pitch Black,""  Riddick, Jack and the Imam find themselves at the mercy of a madwoman who intends to entomb Riddick forever as part of a twisted art exhibit.  With little but a shiv and Riddick's innate viciousness to aid them, Riddick and his allies must find a way to escape from their captor and her band of mercenaries.","""पिच ब्लैक"" के अंत में बाल-बाल बचने के बाद, रिडिक, जैक और इमाम खुद को एक पागल महिला की दया पर पाते हैं, जो एक विकृत कला प्रदर्शनी के हिस्से के रूप में रिडिक को हमेशा के लिए दफनाने का इरादा रखती है।  उनकी सहायता के लिए थोड़े से शिव और रिडिक की जन्मजात दुष्टता के साथ, रिडिक और उसके सहयोगियों को अपने बंदी और उसके भाड़े के सैनिकों से बचने का रास्ता खोजना होगा।"
25,"Jarhead is a film about a US Marine Anthony Swofford’s experience in the Gulf War. After putting up with an arduous boot camp, Swafford and his unit are sent to the Persian Gulf where they are earger to fight but are forced to stay back from the action. Meanwhile Swofford gets news of his girlfriend is cheating on him. Desperately he wants to kill someone and finally put his training to use.","जारहेड खाड़ी युद्ध में अमेरिकी नौसैनिक एंथनी स्वोफ़ोर्ड के अनुभव के बारे में एक फिल्म है। एक कठिन बूट कैंप के बाद, स्वफ़ोर्ड और उसकी यूनिट को फारस की खाड़ी में भेजा जाता है जहां वे लड़ने के लिए उत्सुक होते हैं लेकिन कार्रवाई से पीछे रहने के लिए मजबूर होते हैं। इस बीच स्वोफ़र्ड को खबर मिलती है कि उसकी प्रेमिका उसे धोखा दे रही है। वह हताश होकर किसी को मारना चाहता है और अंततः अपने प्रशिक्षण का उपयोग करना चाहता है।"
110603,"A parodic remake of the story of the young Gascon D'Artagnan, who arrives in Paris, his heart set on joining the king's Musketeers. He is taken under the wings of three of the most respected and feared Musketeers, Porthos, Aramis, and Athos. Together they fight to save France and the honor of a lady from the machinations of the powerful Cardinal Richelieu.","ପ୍ୟାରିସରେ ପହ young ୍ଚିଥିବା ଯୁବ ଗ୍ୟାସକନ୍ ଆର୍ଥାଗନ୍ଙ୍କ କାହାଣୀର ଏକ ପାରୋଡିକ୍ ରିମେକ୍, ତାଙ୍କ ହୃଦୟ ରାଜା ମୁସ୍କେଟର୍ସ ଯୋଗଦେବାକୁ ସ୍ଥିର କଲା | ତାଙ୍କୁ ତିନି ଜଣ ସମ୍ମାନିତ ତଥା ଭୟଭୀତ ମୁସ୍କେଟିର୍, ପୋର୍ଥୋସ୍, ଆରାମିସ୍ ଏବଂ ଆଥୋସ୍ଙ୍କ ଡେଣା ତଳେ ନିଆଯାଇଛି | ସେମାନେ ମିଳିତ ଭାବେ ଫ୍ରାନ୍ସ ଏବଂ ଶକ୍ତିଶାଳୀ କାର୍ଡିନାଲ୍ ରିଚେଲିଓଙ୍କ କ inations ଶଳରୁ ଜଣେ ମହିଳାଙ୍କ ସମ୍ମାନ ରକ୍ଷା କରିବାକୁ ଲ fight ନ୍ତି |"
919,"In Japan, the vampire-hunter Saya, who is a powerful original, is sent by her liaison with the government, David, posed as a teenage student to the Yokota High School on the eve of Halloween to hunt down vampires. Saya asks David to give a new katana to her. Soon she saves the school nurse Makiho Amano from two vampires disguised of classmates and Makiho witnesses her fight against the powerful demon.","जापान में, पिशाच-शिकारी साया, जो एक शक्तिशाली मूल निवासी है, को सरकार के साथ उसके संपर्क द्वारा भेजा जाता है, डेविड, एक किशोर छात्र के रूप में हेलोवीन की पूर्व संध्या पर पिशाचों का शिकार करने के लिए योकोटा हाई स्कूल में भेजा जाता है। साया डेविड से उसे एक नया कटाना देने के लिए कहती है। जल्द ही वह स्कूल की नर्स माकिहो अमानो को सहपाठियों के भेष में दो पिशाचों से बचाती है और माकिहो शक्तिशाली राक्षस के खिलाफ उसकी लड़ाई का गवाह बनती है।"
1360,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary","""फ़्रिडा"" उस जीवन का वर्णन करता है जिसे फ़्रीडा काहलो ने डिएगो रिवेरा के साथ निःसंकोच और खुले तौर पर साझा किया था, जब इस युवा जोड़े ने कला की दुनिया में तूफान ला दिया था। अपने गुरु और पति के साथ अपने जटिल और स्थायी रिश्ते से लेकर लियोन ट्रॉट्स्की के साथ अपने अवैध और विवादास्पद संबंध से लेकर महिलाओं के साथ अपने उत्तेजक और रोमांटिक संबंधों तक, फ्रीडा काहलो ने एक राजनीतिक, कलात्मक और यौन क्रांतिकारी के रूप में एक साहसी और समझौताहीन जीवन जीया।"
55167,"Tuula's husband Jukka takes care of all domestic chores. Tuula seems to have no idea that her husband spends his evenings working as a major league ice hockey referee. She also finds out about his extra-marital affair with a female rally driver. In revenge, Tuula starts seeing her gynecologist Timo Paasi, a married man with six children.","ତୁଲାଙ୍କ ସ୍ୱାମୀ ଜୁକ୍କା ସମସ୍ତ ଘରୋଇ କାମର ଯତ୍ନ ନିଅନ୍ତି | ଟୁଲାଙ୍କର କ idea ଣସି ଧାରଣା ନାହିଁ ଯେ ତାଙ୍କ ସ୍ୱାମୀ ଏକ ପ୍ରମୁଖ ଲିଗ୍ ଆଇସ୍ ହକି ରେଫରି ଭାବରେ କାର୍ଯ୍ୟ କରି ସନ୍ଧ୍ୟା ବିତାନ୍ତି | ସେ ଜଣେ ମହିଳା ରାଲି ଡ୍ରାଇଭର ସହିତ ତାଙ୍କର ଅତିରିକ୍ତ ବ ital ବାହିକ ସମ୍ପର୍କ ବିଷୟରେ ମଧ୍ୟ ଜାଣିଛନ୍ତି | ପ୍ରତିଶୋଧ ନେବାକୁ, ତୁଲା ତାଙ୍କର ସ୍ତ୍ରୀ ରୋଗ ବିଶେଷଜ୍ଞ ଟିମୋ ପାସି, six ଜଣ ସନ୍ତାନ ଥିବା ବିବାହିତ ପୁରୁଷଙ୍କୁ ଦେଖିବା ଆରମ୍ଭ କରନ୍ତି |"
58301,"For two years, filmmaker and music video director Anthony Scarpa followed the all-girl punk rock band Betty Blowtorch, documenting their ferocious sound and dangerously low-tech pyrotechnic shows, unaware of the turmoil and tragedy that he will ultimately capture. From their near rise to the top of the major labels, to their ultimate sad end, this critically-acclaimed rock n roll tragedy features the band Betty Blowtorch, as well as other rockers such as Duff McKagan (Guns N Roses, Velvet Revolver), Vanilla Ice, Dez Cadena (Black Flag), Jennifer Finch (L7), Kevin Baldes (LiT), and many others.","ଦୁଇ ବର୍ଷ ଧରି ଚଳଚ୍ଚିତ୍ର ନିର୍ମାତା ଏବଂ ମ୍ୟୁଜିକ୍ ଭିଡିଓ ନିର୍ଦ୍ଦେଶକ ଆନ୍ଥୋନି ସ୍କାରପା ଅଲ-ଗର୍ଲ ପଙ୍କ୍ ରକ୍ ବ୍ୟାଣ୍ଡ୍ ବେଟି ବ୍ଲୋଚର୍ଚଙ୍କୁ ଅନୁସରଣ କରି ସେମାନଙ୍କ ଭୟଙ୍କର ଧ୍ୱନି ଏବଂ ବିପଜ୍ଜନକ ନିମ୍ନ-ବ tech ଷୟିକ ପିରୋଟେକ୍ନିକ୍ ଶୋ’କୁ ଡକ୍ୟୁମେଣ୍ଟ୍ କରିଥିଲେ, ଯାହା ଅଶାନ୍ତି ଏବଂ ଦୁ tragedy ଖଦ ଘଟଣା ବିଷୟରେ ଜାଣି ନଥିଲା | ପ୍ରମୁଖ ଲେବଲଗୁଡିକର ଶୀର୍ଷକୁ, ସେମାନଙ୍କର ଚରମ ଦୁ sad ଖର ଶେଷ ପର୍ଯ୍ୟନ୍ତ, ଏହି ସମାଲୋଚିତ ମାନ୍ୟତା ପ୍ରାପ୍ତ ରକ୍ n ରୋଲ୍ ଟ୍ରାଜେଡିରେ ବ୍ୟାଣ୍ଡ ବେଟି ବ୍ଲୋଚର୍ଚ, ଏବଂ ଡଫ୍ ମ୍ୟାକକାଗାନ୍ (ଗୁନ୍ସ ଏନ ରୋଜ୍, ଭେଲଭେଟ ରିଭୋଲଭର), ଭାନିଲା ଆଇସ୍, ଡିଜ୍ କ୍ୟାଡେନା (ବ୍ଲାକ୍ ଫ୍ଲାଗ୍), ଜେନିଫର୍ ଫିଞ୍ଚ (L7), କେଭିନ୍ ବାଲ୍ଡସ୍ (L7)"
4255,"Kitty and Stud are lovers. They enjoy a robust sex-life, which includes fellatio and light S&amp;M, specifically, Stud belt-whipping Kitty. Three women come over for a party and Stud services them, one after the other.","কিটি এবং স্টুড প্রেমিক। তারা একটি দৃঢ় যৌন জীবন উপভোগ করে, যার মধ্যে রয়েছে ফেলাটিও এবং হালকা S&M, বিশেষ করে, স্টাড বেল্ট-হুইপিং কিটি। তিনজন মহিলা একটি পার্টির জন্য আসে এবং স্টাড একের পর এক তাদের পরিষেবা দেয়।"
