common_movie_id,overview,translated_overview
991,Thomas Jerome Newton is an alien who comes to Earth to get water for his dying planet. He starts a high technology company to get the billions of dollars he needs to build a return spacecraft. A British science-fiction film from director Nicolas Roeg and starring David Bowie.,थॉमस जेरोम न्यूटन एक एलियन है जो अपने ख़त्म हो रहे ग्रह के लिए पानी लेने के लिए पृथ्वी पर आता है। एक वापसी अंतरिक्ष यान बनाने के लिए आवश्यक अरबों डॉलर प्राप्त करने के लिए वह एक उच्च प्रौद्योगिकी कंपनी शुरू करता है। निर्देशक निकोलस रोएग की और डेविड बॉवी अभिनीत एक ब्रिटिश साइंस-फिक्शन फिल्म।
84601,"Porky Pig spends the night at an Irish castle after being caught in a storm, and gets in trouble with the two leprechauns who live there.",ଘୁଷୁରି ଘୁଷୁରୀ storm ଡ଼ରେ ଧରାପଡ଼ିବା ପରେ ଏକ ଇଂରେଜ ଦୁର୍ଗରେ ରାତି ବିତାଇଥାଏ ଏବଂ ସେଠାରେ ରହୁଥିବା ଦୁଇ କୁଷ୍ଠରୋଗୀଙ୍କ ସହ ଅସୁବିଧାର ସମ୍ମୁଖୀନ ହୁଏ |
1542,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,तीन कार्यालय कर्मचारी धन का गबन करने का असफल प्रयास रचकर अपने दुष्ट नियोक्ताओं पर जवाबी हमला करते हैं।
1730,An actress's perception of reality becomes increasingly distorted as she finds herself falling for her co-star in a remake of an unfinished Polish production that was supposedly cursed.,"वास्तविकता के बारे में एक अभिनेत्री की धारणा तेजी से विकृत हो जाती है क्योंकि वह खुद को एक अधूरे पोलिश प्रोडक्शन के रीमेक में अपने सह-कलाकार के प्यार में पड़ती हुई पाती है, जिसे कथित तौर पर शापित किया गया था।"
8767,"Mike (Jean-Paul Belmondo) is a stuntman who works with his girlfriend Jane (Raquel Welch). On their wedding day Mike and Jane are forced by producers to do a stunt for a film they are working on. Mike, annoyed doesn't look on the road and crashes the car causing them to end up in a hospital. After they come out Jane doesn't want to talk to Mike so he decides to get her a job in a film in which he is a stunt double for his double who is a star in action pictures but is in fact a wimp.","মাইক (জিন-পল বেলমন্ডো) একজন স্টান্টম্যান যিনি তার বান্ধবী জেন (রাকেল ওয়েলচ) এর সাথে কাজ করেন। তাদের বিয়ের দিন মাইক এবং জেনকে প্রযোজকরা তাদের কাজ করা একটি ফিল্মের জন্য একটি স্টান্ট করতে বাধ্য করেন। মাইক, বিরক্ত হয়ে রাস্তার দিকে তাকায় না এবং গাড়িটি বিধ্বস্ত করে যার ফলে তাদের হাসপাতালে যেতে হয়। তারা বেরিয়ে আসার পরে জেন মাইকের সাথে কথা বলতে চান না তাই তিনি তাকে একটি ছবিতে কাজ দেওয়ার সিদ্ধান্ত নেন যেখানে তিনি তার ডাবলের জন্য একটি স্টান্ট ডাবল যিনি অ্যাকশন ছবিতে একজন তারকা কিন্তু আসলে একজন উইম্প।"
1405,Greed is the classic 1924 silent film by Erich von Stroheim about a woman who wins the lottery thus becoming obsessed with money and ruining her marriage and the people around her. The film was originally 10 hours long and dramatically and realistically depicted word for word the Frank Norris novel McTeague. Only about 2 hours exist today as it is considered the 'Holy Grail' of lost films.,"ग्रीड एरिच वॉन स्ट्रोहेम की 1924 की क्लासिक मूक फिल्म है, जो एक महिला के बारे में है जो लॉटरी जीतती है और इस तरह पैसे के प्रति आसक्त हो जाती है और अपनी शादी और अपने आस-पास के लोगों को बर्बाद कर देती है। यह फिल्म मूल रूप से 10 घंटे लंबी थी और फ्रैंक नॉरिस के उपन्यास मैकटीग को नाटकीय और वास्तविक रूप से शब्द दर शब्द चित्रित किया गया था। आज केवल लगभग 2 घंटे ही अस्तित्व में हैं क्योंकि इसे खोई हुई फिल्मों का 'होली ग्रेल' माना जाता है।"
33454,"In 18th-century France, a young man masquerades as an actor to avenge his friend's murder.",ଅଷ୍ଟାଦଶ ଶତାବ୍ଦୀରେ ଫ୍ରାନ୍ସରେ ଜଣେ ଯୁବକ ନିଜ ବନ୍ଧୁଙ୍କ ହତ୍ୟାରୁ ପ୍ରତିଶୋଧ ନେବାକୁ ଅଭିନେତା ଭାବରେ ମାସ୍କେରେଡ୍ କରିଥିଲେ |
213,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.","विज्ञापन देने वाले व्यक्ति रोजर थॉर्नहिल को गलती से एक जासूस समझ लिया जाता है, जिससे एक घातक क्रॉस-कंट्री पीछा शुरू हो जाता है।"
1248,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.","नरभक्षी हत्यारे, हैनिबल लेक्टर की शुरुआती, जानलेवा जड़ों की कहानी - उसके कठोर लिथुआनियाई बचपन से, जहां वह देखता है कि भूखे सैनिक खुद को तृप्त करने के लिए किस हद तक जा सकते हैं, फ्रांस में अपने प्रवास के दौरान, जहां एक मेडिकल छात्र के रूप में वह हत्या के लिए अपनी भूख को शांत करता है।"
524,The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.,जुए के स्वर्ग - लास वेगास - का जीवन और इसका काला माफिया तंत्र।
7453,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""","একজন এলিয়েন কনস্ট্রাকশন ক্রু দ্বারা পৃথিবী ধ্বংস করার মাত্র কয়েক সেকেন্ড আগে, আর্থার ডেন্টকে তার বন্ধু ফোর্ড প্রিফেক্ট গ্রহ থেকে সরিয়ে দেন, একজন গবেষক ""দ্য হিচহাইকারস গাইড টু দ্য গ্যালাক্সি"" এর একটি নতুন সংস্করণ লিখেছেন।"
26599,"Lady Caroline Faye meets Lord Vane Brecon and is attracted to him. When she finds out that he is being accused of a murder he did not commit, she sets out to prove him innocent","লেডি ক্যারোলিন ফেই লর্ড ভেন ব্রেকনের সাথে দেখা করেন এবং তার প্রতি আকৃষ্ট হন। যখন সে জানতে পারে যে তার বিরুদ্ধে এমন একটি হত্যাকাণ্ডের অভিযোগ আনা হচ্ছে যা সে করেনি, তখন সে তাকে নির্দোষ প্রমাণ করতে শুরু করে।"
2288,"A witty, romantic, and very dangerous love story about chance meetings, instant attractions, and casual betrayals. Two couples disintegrate when they begin destructive adulterous affairs with each other.","आकस्मिक मुलाकातों, तात्कालिक आकर्षणों और आकस्मिक विश्वासघातों के बारे में एक मजाकिया, रोमांटिक और बहुत खतरनाक प्रेम कहानी। दो जोड़े तब टूट जाते हैं जब वे एक-दूसरे के साथ विनाशकारी व्यभिचारी संबंध शुरू कर देते हैं।"
54278,"When a local gambling house kidnaps some peasants because they failed to pay their debts, a rival gambling house pays their debts and sets them free.","ଯେତେବେଳେ ଏକ ସ୍ଥାନୀୟ ଜୁଆ ଘର କିଛି କୃଷକଙ୍କୁ ts ଣ ପରିଶୋଧ କରିବାରେ ବିଫଳ ହୋଇ ଅପହରଣ କଲା, ଏକ ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱୀ ଜୁଆ ଘର ସେମାନଙ୍କ ts ଣ ପରିଶୋଧ କରି ସେମାନଙ୍କୁ ମୁକ୍ତ କଲା |"
54796,"After the death of her father, Natalie Travers (Melissa Gilbert) discovers he was married to a rodeo star before he married Natalie’s mother. Upset that her father kept part of his life a secret from her and bewildered over how a prominent judge could fall for a cowgirl, she sets out to find Maggie Mae Jarrett. But Natalie meets her daughter Jessie Mae Jarrett (Lindsay Wagner) who is struggling to keep the wild horses on her land alive and safe.",ତାଙ୍କ ପିତାଙ୍କ ମୃତ୍ୟୁ ପରେ ନାଟାଲୀ ଟ୍ରାଭର୍ସ (ମେଲିସା ଗିଲବର୍ଟ) ଆବିଷ୍କାର କରିଛନ୍ତି ଯେ ସେ ନାଟାଲୀଙ୍କ ମାତାଙ୍କୁ ବିବାହ କରିବା ପୂର୍ବରୁ ରୋଡୋ ଷ୍ଟାରଙ୍କୁ ବିବାହ କରିଥିଲେ। ତାଙ୍କ ପିତା ତାଙ୍କ ଜୀବନର କିଛି ଅଂଶ ତାଙ୍କଠାରୁ ଗୁପ୍ତ ରଖିଥିଲେ ଏବଂ ଜଣେ ପ୍ରତିଷ୍ଠିତ ବିଚାରପତି କିପରି ଜଣେ ଗା g ଗର୍ଲଙ୍କ ପାଇଁ ପଡ଼ିପାରନ୍ତି ସେଥିରେ ବିସ୍ମିତ ହୋଇ ସେ ମ୍ୟାଗି ମା ଜାରେଟ୍ ଖୋଜିବାକୁ ବାହାରିଲେ। କିନ୍ତୁ ନାଟାଲୀ ତାଙ୍କ daughter ିଅ ଜେସି ମା ଜାରେଟ୍ (ଲିଣ୍ଡସେ ୱାଗନର୍) କୁ ଭେଟିଛନ୍ତି ଯିଏ ଜଙ୍ଗଲରେ ଘୋଡାମାନଙ୍କୁ ଜୀବନ୍ତ ଏବଂ ସୁରକ୍ଷିତ ରଖିବା ପାଇଁ ସଂଘର୍ଷ କରୁଛନ୍ତି।
1483,"Begotten is the creation myth brought to life, the story of no less than the violent death of God and the (re)birth of nature on a barren earth.","सृजन का मिथक जीवन में लाया गया है, यह कहानी ईश्वर की हिंसक मृत्यु और बंजर धरती पर प्रकृति के (पुनः)जन्म से कम नहीं है।"
2116,"Matt Lee Whitlock, respected chief of police in small Banyan Key, Florida, must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.",फ़्लोरिडा के छोटे बरगद की में सम्मानित पुलिस प्रमुख मैट ली व्हिटलॉक को संदेह के घेरे में आने से पहले एक भयानक दोहरे हत्याकांड को सुलझाना होगा। सच्चाई का पता लगाने के लिए मैट ली को अपने पुलिस बल और उन सभी लोगों से कुछ कदम आगे रहना होगा जिन पर उसे भरोसा है।
5486,"An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate.","একজন বয়স্ক উত্তরাধিকারীকে তার স্বামী হত্যা করেছে যে তার ভাগ্য নিয়ন্ত্রণ করতে চায়। আত্মীয়স্বজন এবং বন্ধুরা উত্তরাধিকারের খেলার ক্ষেত্র হ্রাস করার চেষ্টা করার ফলে একটি সর্বাত্মক হত্যাকাণ্ডের ঘটনা ঘটে, যা কিছু কিশোর-কিশোরীদের দ্বারা জটিল হয় যারা এস্টেটের একটি জরাজীর্ণ বিল্ডিংয়ে ক্যাম্প করার সিদ্ধান্ত নেয়।"
5241,"A young Southern débutante temporarily abandons her posh lifestyle and upcoming, semi-arranged marriage to have a lustful and erotic fling with a rugged drifter who works at a local carnival.","একজন যুবক দক্ষিণী ডেবিউটান্ট সাময়িকভাবে তার আড়ম্বরপূর্ণ জীবনধারা এবং আসন্ন, আধা সাজানো বিয়ে পরিত্যাগ করে স্থানীয় কার্নিভালে কাজ করে এমন একজন রগড ড্রিফটারের সাথে কামাতুর এবং কামোত্তেজক ফ্লাইট করার জন্য।"
6984,A cult guru urges a shy disciple to make life a movie and be its star.,একজন কাল্ট গুরু একজন লাজুক শিষ্যকে জীবনকে একটি চলচ্চিত্র বানাতে এবং তার তারকা হওয়ার আহ্বান জানান।
59810,"A priest returns to his old Catholic high school to replace a priest who has gone missing, only to begin to suspect that the missing priest may have been murdered by someone at the school to hide a darker secret.","ନିଖୋଜ ହୋଇଯାଇଥିବା ପୁରୋହିତଙ୍କୁ ବଦଳାଇବା ପାଇଁ ଜଣେ ପୁରୋହିତ ତାଙ୍କ ପୁରୁଣା କ୍ୟାଥୋଲିକ ହାଇସ୍କୁଲକୁ ଫେରିଛନ୍ତି, କେବଳ ସନ୍ଦେହ କରିବା ଆରମ୍ଭ କରିଛନ୍ତି ଯେ ନିଖୋଜ ପୁରୋହିତଙ୍କୁ ସ୍କୁଲରେ କେହି ଅନ୍ଧାର ରହସ୍ୟ ଲୁଚାଇ ହତ୍ୟା କରିଥାଇ ପାରନ୍ତି।"
40962,"Albany, New York, Halloween, 1938. Francis Phelan and Helen Archer are bums, back in their birth city. She was a singer on the radio, he a major league pitcher. Death surrounds them: she's sick, a pal has cancer, he digs graves at the cemetery and visits the grave of his infant son whom he dropped; visions of his past haunt him, including ghosts of two men he killed. That night, out drinking, Helen tries to sing at a bar. Next day, Fran visits his wife and children and meets a grandson. He could stay, but decides it's not for him. Helen gets their things out of storage and finds a hotel. Amidst their mistakes and dereliction, the film explores their code of fairness and loyalty.","ଆଲବାନି, ନ୍ୟୁୟର୍କ, ହାଲୋଏନ୍, 1938 ଫ୍ରାନସିସ୍ ଫେଲାନ୍ ଏବଂ ହେଲେନ ଆର୍ଚର ନିଜ ଜନ୍ମ ସହରରେ ଫେରିଛନ୍ତି | ସେ ରେଡିଓରେ ଜଣେ ଗାୟକ ଥିଲେ, ସେ ଏକ ପ୍ରମୁଖ ଲିଗ୍ ପିଚର୍ | ମୃତ୍ୟୁ ସେମାନଙ୍କୁ ଘେରି ରହିଛି: ସେ ଅସୁସ୍ଥ, ପାଲରେ କର୍କଟ ରୋଗ ହୋଇଛି, ସେ ଶ୍ମଶାନରେ କବର ଖୋଳିଛନ୍ତି ଏବଂ ସେ ଛାଡିଥିବା ଶିଶୁ ପୁତ୍ରର କବର ପରିଦର୍ଶନ କରିଛନ୍ତି; ତାଙ୍କର ଅତୀତର ଦର୍ଶନ ତାଙ୍କୁ ହନ୍ତସନ୍ତ କରିଥିଲା, ସେ ହତ୍ୟା କରିଥିବା ଦୁଇ ଜଣଙ୍କ ଭୂତ ସହିତ | ସେଦିନ ରାତିରେ, ହେଲେନ ଏକ ବାରରେ ଗୀତ ଗାଇବାକୁ ଚେଷ୍ଟା କରନ୍ତି | ପରଦିନ, ଫ୍ରାନ୍ ତାଙ୍କ ପତ୍ନୀ ଏବଂ ପିଲାମାନଙ୍କୁ ଦେଖା କରି ଏକ ନାତିଙ୍କୁ ଭେଟିଥିଲେ | ସେ ରହିପାରନ୍ତି, କିନ୍ତୁ ସ୍ଥିର କରନ୍ତି ଯେ ଏହା ତାଙ୍କ ପାଇଁ ନୁହେଁ | ହେଲେନ ସେମାନଙ୍କର ଜିନିଷଗୁଡ଼ିକୁ ଷ୍ଟୋରେଜରୁ ବାହାର କରି ଏକ ହୋଟେଲ ପାଇଲେ | ସେମାନଙ୍କର ଭୁଲ ଏବଂ ଅବହେଳା ମଧ୍ୟରେ, ଚଳଚ୍ଚିତ୍ର ସେମାନଙ୍କର ନ୍ୟାୟ ଏବଂ ବିଶ୍ୱସ୍ତତାର ସଂକେତ ଅନୁସନ୍ଧାନ କରେ |"
2291,A traumatized Vietnam war veteran finds out that his post-war life isn't what he believes it to be when he's attacked by horned creatures in the subway and his dead son comes to visit him...,"वियतनाम युद्ध के सदमे से जूझ रहे एक अनुभवी को तब पता चला कि उसका युद्ध के बाद का जीवन वैसा नहीं है जैसा वह मानता है, जब मेट्रो में सींग वाले प्राणियों ने उस पर हमला किया और उसका मृत बेटा उससे मिलने आया..."
783,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.","20वीं सदी के शुरुआती वर्षों में, ब्रिटिश-प्रशिक्षित वकील, मोहनदास के. गांधी ने भारतीय स्वतंत्रता का मुद्दा उठाने के लिए सभी सांसारिक संपत्ति का त्याग कर दिया। ब्रिटिश सरकार के सशस्त्र प्रतिरोध का सामना करते हुए, गांधी ने 'निष्क्रिय प्रतिरोध' की नीति अपनाई, और रक्तपात का सहारा लिए बिना अपने लोगों के लिए स्वतंत्रता हासिल करने का प्रयास किया।"
2752,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.","मैट सुलिवन का आखिरी बड़ा रिश्ता आपदा में समाप्त हुआ और तब से उनका दिल दुख रहा है और उनकी प्रतिबद्धता में कमी आ रही है। फिर रोज़ा आया, वर्ष का वह समय जब हर कोई कुछ न कुछ त्याग करता है। तभी मैट वहां जाने का फैसला करता है जहां पहले कोई नहीं गया और प्रतिज्ञा करता है: कोई सेक्स नहीं। जो भी हो. लगातार 40 दिनों तक. सबसे पहले उसके पास सब कुछ नियंत्रण में है। ऐसा तब तक होता है जब तक उसके सपनों की महिला, एरिका, उसके जीवन में नहीं आती।"
25904,"Mikolás and his brother Adam rob travelers for their tyrannical father Kozlík. During one of their ""jobs"" they end up with a young German hostage whose father escapes to return news of the kidnapping and robbery to the King. Kozlik prepares for the wrath of the King, and sends Mikolás to pressure his neighbor Lazar to join him in war. Persuasion fails, and in vengeance Mikolás abducts Lazar's daughter Marketa, just as she was about to join a convent. The King, meantime, dispatches an army and the religious Lazar will be called upon to join hands against Kozlik. Stripped-down, surreal, and relentlessly grimy account of the shift from Paganism to Christianity.","মিকোলাস এবং তার ভাই অ্যাডাম তাদের অত্যাচারী পিতা কোজলিকের জন্য যাত্রীদের ডাকাতি করে। তাদের একটি ""চাকরি"" চলাকালীন তারা একজন তরুণ জার্মান জিম্মির সাথে শেষ হয় যার বাবা রাজার কাছে অপহরণ এবং ডাকাতির খবর ফেরত দিতে পালিয়ে যায়। কোজলিক রাজার ক্রোধের জন্য প্রস্তুত হন এবং মিকোলাসকে তার প্রতিবেশী লাজারকে যুদ্ধে যোগ দেওয়ার জন্য চাপ দিতে পাঠান। প্ররোচনা ব্যর্থ হয়, এবং প্রতিশোধ নিতে মিকোলাস লাজারের মেয়ে মার্কেটাকে অপহরণ করে, ঠিক যেমন সে একটি কনভেন্টে যোগ দিতে যাচ্ছিল। রাজা, ইতিমধ্যে, একটি সেনাবাহিনী প্রেরণ করেন এবং ধর্মীয় লাজারকে কোজলিকের বিরুদ্ধে হাত মেলাতে আহ্বান জানানো হবে। পৌত্তলিকতা থেকে খ্রিস্টধর্মে স্থানান্তরের স্ট্রাইপ-ডাউন, পরাবাস্তব, এবং নিরলসভাবে করুণ বিবরণ।"
105246,"Melinda comes to Washington DC to visit her friend Debbie, and to find a job in government, where she hopes to do her part to make it better. She gets a lower echelon administrative position at the Pentagon, and finds things pretty slack. Her boss seems to be more interested in getting into her pants than trying to find lost data on the Russians. Melinda resists his advances and begins working her way up in the Pentagon, finding subtle ways of getting her policies implemented by manipulating the slovenly males that populate the Pentagon, including finding a way to defuse the mounting conflict with the Russians","ମେଲିଣ୍ଡା ୱାଶିଂଟନ୍ ଡିସିରେ ତାଙ୍କ ବନ୍ଧୁ ଦିବ୍ୟାଙ୍କୁ ଦେଖା କରିବାକୁ ଏବଂ ସରକାରରେ ଚାକିରି ପାଇବାକୁ ଆସନ୍ତି, ଯେଉଁଠାରେ ସେ ଏହାକୁ ଉନ୍ନତ କରିବା ପାଇଁ ତାଙ୍କ କାର୍ଯ୍ୟ କରିବାକୁ ଆଶା କରନ୍ତି | ସେ ପେଣ୍ଟାଗନ୍ରେ ଏକ ନିମ୍ନ ଇଚେଲନ୍ ପ୍ରଶାସନିକ ପଦବୀ ପାଇଲେ, ଏବଂ ଜିନିଷଗୁଡିକ ବହୁତ ଅଳସୁଆ | Her ଷମାନଙ୍କ ଉପରେ ହଜିଯାଇଥିବା ତଥ୍ୟ ଖୋଜିବାକୁ ଚେଷ୍ଟା କରିବା ଅପେକ୍ଷା ତାଙ୍କ ମାଲିକ ତାଙ୍କ ପ୍ୟାଣ୍ଟରେ ପ୍ରବେଶ କରିବାକୁ ଅଧିକ ଆଗ୍ରହୀ ଥିବା ପରି ମନେହୁଏ | ମେଲିଣ୍ଡା ତାଙ୍କର ଅଗ୍ରଗତିକୁ ପ୍ରତିରୋଧ କରନ୍ତି ଏବଂ ପେଣ୍ଟାଗନ୍ରେ କାର୍ଯ୍ୟ ଆରମ୍ଭ କରନ୍ତି, ପେଣ୍ଟାଗନ୍ରେ ଜନସଂଖ୍ୟା ସୃଷ୍ଟି କରୁଥିବା ସ୍ଲୋଭେନ ପୁରୁଷମାନଙ୍କୁ ବ୍ୟବହାର କରି ତାଙ୍କ ନୀତି କାର୍ଯ୍ୟକାରୀ କରିବାର ସୂକ୍ଷ୍ମ ଉପାୟ ଖୋଜି ବାହାର କରିବା ସହିତ Russians ଷମାନଙ୍କ ସହିତ ବ conflict ୁଥିବା ବିବାଦକୁ ଦୂର କରିବାର ଉପାୟ ଖୋଜି ବାହାର କଲେ |"
27271,"Buck (Gary Busey) is a Vietnam vet, recently released from prison. He returns home to discover the town being terrorized by a vicious motorcycle gang. When the bikers murder his wife and traumatize his daughter, Buck and his friends arm themselves to the teeth and wage war against the gang to destroy them once and for all.","বাক (গ্যারি বুসি) একজন ভিয়েতনাম পশুচিকিৎসক, সম্প্রতি কারাগার থেকে মুক্তি পেয়েছেন। একটি দুষ্ট মোটরসাইকেল গ্যাং দ্বারা আতঙ্কিত শহর আবিষ্কার করতে তিনি বাড়িতে ফিরে আসেন। যখন বাইকাররা তার স্ত্রীকে খুন করে এবং তার মেয়েকে আঘাত করে, তখন বাক এবং তার বন্ধুরা নিজেদেরকে দাঁতে সজ্জিত করে এবং তাদের একবার এবং সর্বদা ধ্বংস করার জন্য গ্যাংয়ের বিরুদ্ধে যুদ্ধ চালায়।"
4271,"Two babies are switched at birth. When the mistake is discovered 12 years later, it leads to complications in the lives of both families. One family is affluent, with dutiful and (apparently) contented children. The other family is poor, with rambunctious (even delinquent) children, often hungry, but with lots of laughter in the house.","দুটি শিশুর জন্মের সময় পরিবর্তন করা হয়। 12 বছর পরে যখন ভুলটি আবিষ্কৃত হয়, তখন এটি উভয় পরিবারের জীবনে জটিলতার দিকে নিয়ে যায়। একটি পরিবার ধনী, কর্তব্যপরায়ণ এবং (আপাতদৃষ্টিতে) সন্তুষ্ট সন্তান। অন্য পরিবারটি দরিদ্র, তাদের সঙ্গে অসহায় (এমনকি অপরাধী) শিশু, প্রায়ই ক্ষুধার্ত, কিন্তু বাড়িতে প্রচুর হাসির শব্দ থাকে।"
2275,"When the body of Army Capt. Elizabeth Campbell is found on a Georgia military base, two investigators, Warrant Officers Paul Brenner and Sara Sunhill, are ordered to solve her murder. What they uncover is anything but clear-cut. Unseemly details emerge about Campbell's life, leading to allegations of a possible military coverup of her death and the involvement of her father, Lt. Gen. Joseph Campbell.","जब सेना कैप्टन एलिजाबेथ कैंपबेल का शव जॉर्जिया सैन्य अड्डे पर पाया जाता है, तो दो जांचकर्ताओं, वारंट अधिकारी पॉल ब्रेनर और सारा सनहिल को उसकी हत्या की गुत्थी सुलझाने का आदेश दिया जाता है। वे जो उजागर करते हैं वह स्पष्ट नहीं बल्कि कुछ भी है। कैंपबेल के जीवन के बारे में अनपेक्षित विवरण सामने आए, जिससे उनकी मौत की संभावित सैन्य आड़ और उनके पिता, लेफ्टिनेंट जनरल जोसेफ कैंपबेल की संलिप्तता के आरोप लगे।"
8859,"Jesse and Chester, two bumbling stoners, wake up one morning from a night of partying and cannot remember where they parked their car. They encounter a variety of people while looking for it, including their angry girlfriends, an angry street gang, a transexual stripper, a cult of alien seeking fanatics, and aliens in human form looking for a mystical device that could save or destroy the world.","জেসি এবং চেস্টার, দুই ধাক্কাধাক্কি স্টোনার্স, এক সকালে পার্টি করার রাত থেকে জেগে ওঠে এবং তারা তাদের গাড়ি কোথায় পার্ক করেছিল তা মনে করতে পারে না। এটি খুঁজতে গিয়ে তারা বিভিন্ন লোকের মুখোমুখি হয়, যার মধ্যে রয়েছে তাদের রাগান্বিত গার্লফ্রেন্ড, একটি রাগান্বিত রাস্তার গ্যাং, একজন ট্রান্সকাক্সুয়াল স্ট্রিপার, ধর্মান্ধদের সন্ধানকারী এলিয়েনদের একটি সম্প্রদায় এবং মানব রূপে এলিয়েনরা একটি রহস্যময় যন্ত্র খুঁজছে যা বিশ্বকে বাঁচাতে বা ধ্বংস করতে পারে।"
532,"Wallace falls in love with wool-shop owner Wendolene, not suspecting that she (or rather, her dog) is at the head of a fiendish sheep-rustling plot. Gromit is set up and jailed, but his new-found sheepish friend is determine to give Wallace a helping hand in finding out the real truth.","वालेस को ऊन की दुकान के मालिक वेन्डोलीन से प्यार हो जाता है, उसे इस बात का संदेह नहीं होता कि वह (या बल्कि, उसका कुत्ता) एक पैशाचिक भेड़-बकरी की साजिश का मुखिया है। ग्रोमिट को जेल में डाल दिया गया है, लेकिन उसका नया दोस्त वैलेस को असली सच्चाई का पता लगाने में मदद करने के लिए कृतसंकल्प है।"
7015,"Jack is now out of jail and he meets Nick, his adolescent son. Their relationship will be complicated, because Jack has a problem with alcohol. But his love for Nick will help him to get over the past and reach his dreams.","জ্যাক এখন জেল থেকে বেরিয়ে এসেছেন এবং তিনি তার কিশোর ছেলে নিকের সাথে দেখা করেন। তাদের সম্পর্ক জটিল হবে, কারণ জ্যাকের অ্যালকোহল নিয়ে সমস্যা রয়েছে। কিন্তু নিকের প্রতি তার ভালোবাসা তাকে অতীত অতিক্রম করতে এবং তার স্বপ্নে পৌঁছাতে সাহায্য করবে।"
8371,No overview found.,কোন ওভারভিউ পাওয়া যায়নি.
40817,"A look at the lives of Carlo, Giulia, and their friends some 10 years after the events of L'Ultimo bacio.","L'Ultimo bacio ଘଟଣାର ପ୍ରାୟ 10 ବର୍ଷ ପରେ କାର୍ଲୋ, ଜୁଲିଆ ଏବଂ ସେମାନଙ୍କ ସାଙ୍ଗମାନଙ୍କ ଜୀବନ ଉପରେ ଏକ ନଜର |"
69746,"Malik has a lot on his plate when he returns home to Tunisia after living in France. He's processing his father's death, he can't come out to his mother, and his childhood anxieties have resurfaced. But all of Malik's problems seem to fade away when he falls for Bilal, the dreamy houseboy at his mother's bourgeois estate.","ଫ୍ରାନ୍ସରେ ରହିବା ପରେ ଟ୍ୟୁନିସିଆକୁ ଘରକୁ ଫେରିବା ପରେ ମଲିକଙ୍କ ଥାଳିରେ ବହୁତ କିଛି ଅଛି। ସେ ତାଙ୍କ ପିତାଙ୍କ ମୃତ୍ୟୁକୁ ପ୍ରକ୍ରିୟାକରଣ କରୁଛନ୍ତି, ସେ ତାଙ୍କ ମା’ଙ୍କ ନିକଟକୁ ଆସିପାରିବେ ନାହିଁ, ଏବଂ ତାଙ୍କର ପିଲାଦିନର ଚିନ୍ତା ପୁଣି ଆରମ୍ଭ ହୋଇଛି | କିନ୍ତୁ ମଲିକଙ୍କ ସମସ୍ତ ସମସ୍ୟା ଦୂର ହୋଇଯିବା ପରି ମନେହୁଏ ଯେତେବେଳେ ସେ ବିଲାଲଙ୍କ ପାଇଁ ପଡ଼ନ୍ତି, ତାଙ୍କ ମା’ଙ୍କ ବୁର୍ଜୁୟା ଇଷ୍ଟେଟରେ ସ୍ୱପ୍ନ ଦେଖୁଥିବା ଘରଲୋକ |"
5165,"A woman disappears during a Mediterranean boating trip. During the search for the woman, her lover and her best friend become attracted to each other.","ভূমধ্যসাগরে বোটিং ভ্রমণের সময় একজন মহিলা নিখোঁজ হয়েছেন। মহিলার সন্ধানের সময়, তার প্রেমিকা এবং তার সেরা বন্ধু একে অপরের প্রতি আকৃষ্ট হয়।"
26270,In the future (1970) the US sends a mission to the moon to investigate the building of a moon base.,ভবিষ্যতে (1970) মার্কিন চাঁদে একটি মিশন পাঠায় একটি চাঁদের ঘাঁটি নির্মাণের তদন্তের জন্য।
