common_movie_id,overview,translated_overview
4962,"Nicholas is the eldest son of a wealthy suburban family, whose businesswoman mother makes deals from a helicopter and has an affair with her business partner. His cheerful, alcoholic father, on the other hand, is reduced to a prisoner in his room with his devoted dog and electric train set. Unbeknownst to his parents, Nicholas works as a window cleaner and dish washer in a Parisian cafe. He is also in love with the daughter of another cafe's owner, who, however, has an abusive boyfriend. One night, Nicholas sneaks a few drunken drifters into his family wine cellar and his father unexpectedly takes a liking to the stranger.","নিকোলাস একটি ধনী শহরতলির পরিবারের জ্যেষ্ঠ পুত্র, যার ব্যবসায়ী মা একটি হেলিকপ্টার থেকে চুক্তি করে এবং তার ব্যবসায়িক অংশীদারের সাথে সম্পর্ক রয়েছে। অন্যদিকে তার প্রফুল্ল, মদ্যপ পিতা তার ভক্ত কুকুর এবং বৈদ্যুতিক ট্রেন সেট সহ তার ঘরে বন্দী হয়ে পড়ে। তার বাবা-মায়ের অজানা, নিকোলাস প্যারিসের একটি ক্যাফেতে উইন্ডো ক্লিনার এবং ডিশ ওয়াশার হিসাবে কাজ করে। তিনি অন্য ক্যাফের মালিকের মেয়ের সাথেও প্রেম করছেন, যার অবশ্য একটি অশ্লীল প্রেমিক রয়েছে। এক রাতে, নিকোলাস তার পারিবারিক ওয়াইন সেলারে কয়েকজন মাতাল ড্রিফটারকে লুকিয়ে ফেলে এবং তার বাবা অপ্রত্যাশিতভাবে অপরিচিত ব্যক্তিকে পছন্দ করে।"
62836,"The story of the most fabled political family in American history, told in a manner similar to The Godfather: a manipulative, egocentric father determined to live out his own ambitions through his sons, who in turn spent their lives dancing to his tune while at the same time trying to stand on their own. This is history through personality - the tangled relationships through which paint a picture of one of the most turbulent periods of the modern age. Viewers will be upstairs at the White House, not in the Cabinet Room. Through iconic events in history - the Bay of Pigs, the Cuban Missile Crisis, the civil rights struggle, the mob connection - viewers will learn about the lesser known, yet critical personal stories.","ଆମେରିକାର ଇତିହାସରେ ସବୁଠାରୁ ଅଧିକ ରାଜନ political ତିକ ପରିବାରର କାହାଣୀ, ଗଡଫାଦରଙ୍କ ପରି ସମାନ told ଙ୍ଗରେ କୁହାଯାଇଛି: ଜଣେ ମନିପୁଲଟିଭ୍, ଅହଂକାରୀ ପିତା ନିଜ ପୁଅମାନଙ୍କ ମାଧ୍ୟମରେ ନିଜର ଅଭିଳାଷକୁ ବଞ୍ଚାଇବାକୁ ସ୍ଥିର କରିଥିଲେ, ଯିଏ ନିଜ ଜୀବନକୁ ନିଜ ସ୍ୱରରେ ନାଚିବାରେ ବିତାଇଥିବାବେଳେ ସେହି ସମୟରେ ନିଜେ ଛିଡା ହେବାକୁ ଚେଷ୍ଟା କରିଥିଲେ | ବ୍ୟକ୍ତିତ୍ୱ ମାଧ୍ୟମରେ ଏହା ହେଉଛି ଇତିହାସ - ଜଡିତ ସମ୍ପର୍କ ଯାହା ମାଧ୍ୟମରେ ଆଧୁନିକ ଯୁଗର ସବୁଠାରୁ ଅଶାନ୍ତ ସମୟର ଚିତ୍ର ଆଙ୍କିଥାଏ | ଦର୍ଶକମାନେ କ୍ୟାବିନେଟ୍ ରୁମରେ ନୁହେଁ, ହ୍ White ାଇଟ ହାଉସରେ ଉପର ମହଲାରେ ରହିବେ | ଇତିହାସର ପ୍ରତୀକାତ୍ମକ ଘଟଣା ମାଧ୍ୟମରେ - ଘୁଷୁରୀ ଉପକୂଳ, କ୍ୟୁବା ମିସାଇଲ୍ ସଙ୍କଟ, ନାଗରିକ ଅଧିକାର ସଂଗ୍ରାମ, ମାଓବାଦୀ ସଂଯୋଗ - ଦର୍ଶକମାନେ ଅଳ୍ପ ଜଣାଶୁଣା, ତଥାପି ଗୁରୁତର ବ୍ୟକ୍ତିଗତ କାହାଣୀ ବିଷୟରେ ଜାଣିବେ |"
7840,A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,একটি প্রাগৈতিহাসিক মহাকাব্য যা তার উপজাতির ভবিষ্যত সুরক্ষিত করার জন্য অজানা অঞ্চলের মধ্য দিয়ে একজন যুবক ম্যামথ শিকারীর যাত্রা অনুসরণ করে।
37736,An illegal Chinese immigrant falls behind on payments on an enormous smuggling debt. Ming Ding has only until the end of the day to come up with the money.,ଏକ ବେଆଇନ ଚାଇନାର ପ୍ରବାସୀ ଭାରତୀୟ ଏକ ବିରାଟ ଚୋରା ଚାଲାଣ ଉପରେ ଦେୟ ପଛରେ ପଡ଼ନ୍ତି | ମିଙ୍ଗ୍ ଡିଙ୍ଗ୍ କେବଳ ଦିନର ଶେଷ ପର୍ଯ୍ୟନ୍ତ ଟଙ୍କା ଆଣିବାକୁ ଅଛି |
7219,"A zombie is found aboard a boat off the New York coast which belongs to a famous scientist. A journalist travels to the Antilles with the daughter of the scientist. They discover a terrifying disease which is turning the islanders into horrifying zombies, who devour human flesh and seem indestructible....","নিউ ইয়র্ক উপকূলে একটি বোটে চড়ে একটি জম্বি পাওয়া যায় যা একজন বিখ্যাত বিজ্ঞানীর। একজন সাংবাদিক বিজ্ঞানীর মেয়েকে নিয়ে অ্যান্টিলিসে যান। তারা একটি ভয়ঙ্কর রোগ আবিষ্কার করেছে যা দ্বীপবাসীদের ভয়ঙ্কর জম্বিতে পরিণত করছে, যারা মানুষের মাংস খেয়ে ফেলে এবং অবিনশ্বর বলে মনে হয়...."
56339,"Corrupt and sleazy entrepreneur Cetto La Qualunque comes back to Italy and ""jumps into politics"" lest his law-abiding opponent, Giovanni De Santis, is elected as mayor.",ଦୁର୍ନୀତିଗ୍ରସ୍ତ ତଥା ନିର୍ବୋଧ ଉଦ୍ୟୋଗୀ ସେଟ୍ଟୋ ଲା କ୍ୱାଲୁଙ୍କ ଇଟାଲୀକୁ ଫେରି ରାଜନୀତିକୁ ଡେଇଁପଡନ୍ତି ଯେପରି ତାଙ୍କ ଆଇନ ପାଳନ କରୁଥିବା ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱୀ ଜିଓଭାନି ଡି ସାଣ୍ଟିସ୍ ମେୟର ଭାବରେ ନିର୍ବାଚିତ ହୁଅନ୍ତି।
4887,A promotion brings a Muslim's relationship with God into question.,একটি প্রচার ঈশ্বরের সাথে একজন মুসলমানের সম্পর্ককে প্রশ্নবিদ্ধ করে।
1719,"Pierre Lachenay is a well-known publisher and lecturer, married with Franca and father of Sabine, around 10. He meets an air hostess, Nicole. They start a love affair, which Pierre is hiding, but he cannot stand staying away from her.","पियरे लाचेने एक प्रसिद्ध प्रकाशक और व्याख्याता हैं, जिनकी शादी फ्रेंका और सबाइन के पिता के साथ लगभग 10 वर्ष की है। उनकी मुलाकात एक एयर होस्टेस, निकोल से होती है। वे एक प्रेम संबंध शुरू करते हैं, जिसे पियरे छुपा रहा है, लेकिन वह उससे दूर रहना बर्दाश्त नहीं कर सकता।"
7456,DIE WOLKE (The Cloud) is about a breakdown of a nuclear power station in Germany and the story of two teenager-lovers Hannah and Elmar who take refuge. 38.000 people die and Hannah unfortunately becomes contaminated.,DIE WOLKE (দ্য ক্লাউড) জার্মানির একটি পারমাণবিক বিদ্যুৎ কেন্দ্র ভেঙে যাওয়া এবং আশ্রয় নেওয়া দুই কিশোর-প্রেমিক হান্না এবং এলমারের গল্প। 38.000 মানুষ মারা যায় এবং হান্না দুর্ভাগ্যবশত দূষিত হয়।
7341,"After the suicide of her only friend, Rachel has never felt more on the outside. The one person who reached out to her, Jessie, also happens to be part of the popular crowd that lives to torment outsiders like her. But Rachel has something else that separates her from the rest, a secret amazing ability to move things with her mind. Sue Snell, the only survivor of Carrie White's rampage twenty-two years ago, may hold the key to helping Rachel come to terms with her awesome, but unwanted power. But as Rachel slowly learns to trust, a terrible trap is being laid for her. And making her angry could prove to be fatal.","তার একমাত্র বন্ধুর আত্মহত্যার পর, র‍্যাচেল বাইরের দিকে আর বেশি অনুভব করেনি। একজন ব্যক্তি যিনি তার কাছে পৌঁছেছেন, জেসি, তিনিও জনপ্রিয় ভিড়ের অংশ হতে পারেন যা তার মতো বহিরাগতদের যন্ত্রণা দেয়। কিন্তু রাহেলের অন্য কিছু আছে যা তাকে বাকিদের থেকে আলাদা করে, তার মনের সাথে জিনিসগুলি সরানোর একটি গোপন আশ্চর্য ক্ষমতা। বাইশ বছর আগে ক্যারি হোয়াইটের তাণ্ডবের একমাত্র বেঁচে থাকা সু স্নেল, রাচেলকে তার দুর্দান্ত, কিন্তু অবাঞ্ছিত শক্তির সাথে চুক্তিতে আসতে সাহায্য করার চাবিকাঠি ধরে রাখতে পারে। কিন্তু রাচেল ধীরে ধীরে বিশ্বাস করতে শিখেছে, তার জন্য একটি ভয়ানক ফাঁদ তৈরি করা হচ্ছে। এবং তাকে রাগান্বিত করা মারাত্মক হতে পারে।"
80831,"This movie is an adaptation from a popular novel by the same title (Sang Pemimpi a.k.a The Dreamer). It portrays two village boys with a dream of traveling to Paris, to study at Sorbonne University.",ଏହି ଚଳଚ୍ଚିତ୍ରଟି ସମାନ ଟାଇଟଲ୍ (ସାଙ୍ଗ ପେମିମ୍ପି a.k.a ଦି ଡ୍ରିମର୍) ଦ୍ୱାରା ଏକ ଲୋକପ୍ରିୟ ଉପନ୍ୟାସର ଏକ ଆଡାପ୍ଟେସନ୍ | ଏଥିରେ ସୋରବୋନ୍ ବିଶ୍ୱବିଦ୍ୟାଳୟରେ ପ to ିବା ପାଇଁ ପ୍ୟାରିସ୍ ଯିବାର ସ୍ୱପ୍ନ ଥିବା ଦୁଇ ଗାଁ ବାଳକ ଚିତ୍ରିତ |
2071,Dan Merrick comes out from a shattering car accident with amnesia. He finds that he is married to Judith who is trying to help him start his life again. He keeps getting flashbacks about events and places that he can't remember. He meets pet shop owner and part time private detective Gus Klein who is supposedly done some work for him prior to the accident. Klein helps Merrick to find out more...,"डैन मेरिक एक भयानक कार दुर्घटना से भूलने की बीमारी के साथ बाहर आता है। उसे पता चलता है कि उसने जूडिथ से शादी कर ली है जो उसे अपना जीवन फिर से शुरू करने में मदद करने की कोशिश कर रही है। उसे घटनाओं और स्थानों के बारे में फ़्लैशबैक मिलते रहते हैं जिन्हें वह याद नहीं रख पाता। वह पालतू जानवर की दुकान के मालिक और अंशकालिक निजी जासूस गस क्लेन से मिलता है, जिसने दुर्घटना से पहले उसके लिए कुछ काम किया था। क्लेन मेरिक को और अधिक जानने में मदद करता है..."
2817,"Odile is a business executive looking for a new, bigger apartment. Her younger sister Camille has just completed her doctoral thesis in history and is a Paris tour guide. Simon is a regular on Camille's tours because he's attracted to her. Camille has fallen for Marc, and they begin an affair. Nicolas is also looking for an apartment, since he hopes to eventually have his family join him in Paris.","ओडिले एक बिजनेस एक्जीक्यूटिव है जो एक नए, बड़े अपार्टमेंट की तलाश में है। उनकी छोटी बहन केमिली ने हाल ही में इतिहास में डॉक्टरेट की थीसिस पूरी की है और वह पेरिस टूर गाइड हैं। साइमन केमिली के दौरों पर नियमित रूप से आता है क्योंकि वह उसके प्रति आकर्षित है। केमिली को मार्क से प्यार हो गया और उनका अफेयर शुरू हो गया। निकोलस भी एक अपार्टमेंट की तलाश में है, क्योंकि उसे उम्मीद है कि अंततः उसका परिवार पेरिस में उसके साथ रहेगा।"
222,Berlin is Walter Ruttmanns black and white documentary of Berlin in 1927. The big city symphony shows a day in the life of metropolitan Berlin. Showing the industrial uprising as well as the lives and working circumstances of the time.,बर्लिन 1927 में वाल्टर रटमैन की बर्लिन की ब्लैक एंड व्हाइट डॉक्यूमेंट्री है। बड़े शहर की सिम्फनी महानगरीय बर्लिन के जीवन में एक दिन दिखाती है। औद्योगिक विद्रोह के साथ-साथ उस समय के जीवन और कामकाजी परिस्थितियों को भी दर्शाया गया है।
1367,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.","रॉकी द्वारा चैंपियन अपोलो क्रीड के साथ दूरी तय करने के बाद, दोनों लड़ाई को पीछे छोड़कर आगे बढ़ने की कोशिश करते हैं। रॉकी एड्रियन के साथ घर बसा लेता है लेकिन रिंग के बाहर अपना जीवन एक साथ नहीं जोड़ पाता है, जबकि क्रीड अपनी प्रतिष्ठा को बहाल करने के लिए दोबारा मैच चाहता है। जल्द ही, ""मास्टर ऑफ डिज़ास्टर"" और ""इटैलियन स्टैलियन"" एक चरम युद्ध के लिए टकराव की राह पर हैं जो क्रूर और अविस्मरणीय है।"
51927,"In 1995 Director Steve James (Hoop Dreams) returned to rural Southern Illinois to reconnect with Stevie Fielding, a troubled young boy he had been an 'Advocate Big Brother' to ten years earlier.",1995 ରେ ନିର୍ଦ୍ଦେଶକ ଷ୍ଟିଭ୍ ଜେମ୍ସ (ହୁପ୍ ଡ୍ରିମ୍ସ) ଗ୍ରାମୀଣ ସାଉଥ୍ ଇଲିନୋଇସକୁ ଫେରି ଷ୍ଟିଭି ଫିଲ୍ଡିଂଙ୍କ ସହ ପୁନ nect ସଂଯୋଗ ହେବା ପାଇଁ ଦଶ ବର୍ଷ ପୂର୍ବେ ଜଣେ 'ଆଡଭୋକେଟ୍ ବିଗ୍ ଭାଇ' ଥିଲେ।
219,"Raimunda (Penélope Cruz) works and lives Madrid with her husband Paco and daughter Paula. Her sister Sole (Lola Dueñas) lives nearby and they both miss their mother Irene (Carmen Maura), who died several years ago in a house fire along with their father. A former neighbor from their hometown reports that she has seen the ghost of Irene and both daughters do not believe her. After a murder and a family tragedy, Irene's spirit materializes around her daughters to help comfort them.","रायमुंडा (पेनेलोप क्रूज़) अपने पति पाको और बेटी पाउला के साथ मैड्रिड में काम करती है और रहती है। उसकी बहन सोले (लोला ड्यूनास) पास में ही रहती है और वे दोनों अपनी मां आइरीन (कारमेन मौरा) को याद करते हैं, जिनकी कई साल पहले अपने पिता के साथ घर में आग लगने से मृत्यु हो गई थी। उनके गृहनगर की एक पूर्व पड़ोसी रिपोर्ट करती है कि उसने आइरीन का भूत देखा है और दोनों बेटियाँ उस पर विश्वास नहीं करती हैं। एक हत्या और एक पारिवारिक त्रासदी के बाद, आइरीन की आत्मा उनकी बेटियों को सांत्वना देने में मदद करने के लिए उनके आसपास सक्रिय हो जाती है।"
47952,"Comedy drama based on the true story of two British Army dentists who in 1942, eager to see action, go AWOL and invade occupied France on their own.","ଦୁଇ ବ୍ରିଟିଶ ଆର୍ମି ଦନ୍ତ ଚିକିତ୍ସକଙ୍କ ପ୍ରକୃତ କାହାଣୀ ଉପରେ ଆଧାରିତ କମେଡି ଡ୍ରାମା, ଯେଉଁମାନେ 1942 ମସିହାରେ କାର୍ଯ୍ୟ ଦେଖିବାକୁ ଆଗ୍ରହୀ ଥିଲେ, AWOL ଯାଇ ନିଜେ ଫ୍ରାନ୍ସ ଉପରେ ଆକ୍ରମଣ କରିଥିଲେ |"
2125,A male prison escapee heads for his hidden loot electronically attached to a female prisoner.,एक पुरुष जेल से भागा हुआ व्यक्ति इलेक्ट्रॉनिक रूप से एक महिला कैदी से जुड़ी अपनी छिपी हुई लूट की ओर जाता है।
6440,An emotionally-beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.,একজন আবেগপ্রবণ ব্যক্তি তার অল্পবয়সী মেয়ের সাথে তার জীবন পুনরুদ্ধার করতে নিউফাউন্ডল্যান্ডে তার পৈতৃক বাড়িতে চলে যায়।
671,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.","हैरी पॉटर ने अपना पूरा जीवन अपनी चाची और चाचा के घर की सीढ़ियों के नीचे बिताया है। लेकिन अपने 11वें जन्मदिन पर, उसे पता चलता है कि वह एक शक्तिशाली जादूगर है - हॉगवर्ट्स स्कूल ऑफ विचक्राफ्ट एंड विजार्ड्री में एक जगह उसका इंतजार कर रही है। जैसे ही वह स्कूल के दयालु हेडमास्टर की मदद से अपनी नई शक्तियों का उपयोग करना सीखता है, हैरी को अपने माता-पिता की मृत्यु के बारे में सच्चाई का पता चलता है - और उस खलनायक के बारे में जो दोषी है।"
4951,"Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat.","দশম শ্রেণির ছাত্রী বিয়ানকা কখনো ডেটে যায় নি, কিন্তু তার বড় বোন ক্যাট বয়ফ্রেন্ড না পাওয়া পর্যন্ত তাকে ছেলেদের সাথে বাইরে যেতে দেওয়া হয় না। সমস্যা হল, ক্যাট প্রায় সবাইকে ভুল ভাবে ঘষে। কিন্তু বিয়াঙ্কা এবং যে লোকটির উপর তার নজর রয়েছে, জোই, আগ্রহী, তাই জোই ক্যাটকে প্যাট্রিকের সাথে ঠিক করে দেয়, শহরের একটি নতুন বাচ্চা ক্যাটের জন্য যথেষ্ট তিক্ত।"
5123,"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.","রূপকথার গল্পের উপাদানগুলির সাথে একটি নাটক, যেখানে একজন অনাথ বাদ্যযন্ত্র প্রডিজি তার জন্মদাতা পিতামাতাকে খুঁজে পাওয়ার ক্লু হিসাবে তার উপহার ব্যবহার করে।"
1673,"A man saves a woman who had been kidnapped by Comanches, then struggles to get both of them home alive.","एक आदमी एक महिला को बचाता है जिसे कॉमंच द्वारा अपहरण कर लिया गया था, फिर उन दोनों को जीवित घर वापस लाने के लिए संघर्ष करता है।"
110501,"Sedam I Po is a Serbian movie. Seven stories from the hood that connects the leitmotif of the seven deadly sins, in a comic way of treating everyday life if Belgrade people,  possessed by it's own small weaknesses. Tthey do not hesitate to go beyond the moral, since each of them understands morality in their own way.  The story of the seven deadly sins, however, is not moralizing - it reveals that in spite of sin and errors there is a moment of purification and redemption of the hero. Their lives are not sinful in the Christian sense, their weaknesses are consequence of the times we live in.  Pride, in despair, sloth, envy, anger, greed, debauchery and intemperance in eating and drinking - to include a biblical sin, but in modern times would be almost absurd in the context of a much bigger and worse problems of civilization.  Therefore, the scenario calls for constant laughter - master your fears and problems, laugh at myself in it; it is a way of overcoming his own pain.","ସେଡମ୍ ଆଇ ପୋ ହେଉଛି ଏକ ସର୍ବିଆ ଚଳଚ୍ଚିତ୍ର | ହୁଡରୁ ସାତୋଟି କାହାଣୀ ଯାହା ସାତଟି ମାରାତ୍ମକ ପାପର ଲିଟମୋଟିଫକୁ ସଂଯୋଗ କରେ, ଦ day ନନ୍ଦିନ ଜୀବନର ଚିକିତ୍ସା ପାଇଁ ଏକ ବ୍ୟଙ୍ଗ ଉପାୟରେ ଯଦି ବେଲଗ୍ରେଡ୍ ଲୋକ, ଏହାର ନିଜର ଛୋଟ ଦୁର୍ବଳତା ଦ୍ୱାରା ଧାରଣ କରନ୍ତି | ସେମାନେ ନ moral ତିକତାକୁ ଅତିକ୍ରମ କରିବାକୁ କୁଣ୍ଠାବୋଧ କରନ୍ତି ନାହିଁ, ଯେହେତୁ ସେମାନଙ୍କ ମଧ୍ୟରୁ ପ୍ରତ୍ୟେକ ନ ality ତିକତାକୁ ନିଜ ପଦ୍ଧତିରେ ବୁ understand ନ୍ତି |  ସାତଟି ମାରାତ୍ମକ ପାପର କାହାଣୀ, କିନ୍ତୁ, ନ moral ତିକତା ନୁହେଁ - ଏହା ପ୍ରକାଶ କରେ ଯେ ପାପ ଏବଂ ତ୍ରୁଟି ସତ୍ତ୍ୱେ ବୀରର ଶୁଦ୍ଧତା ଏବଂ ମୁକ୍ତିର ଏକ ମୁହୂର୍ତ୍ତ ଅଛି | ଖ୍ରୀଷ୍ଟିୟାନ ଅର୍ଥରେ ସେମାନଙ୍କର ଜୀବନ ପାପପୂର୍ଣ୍ଣ ନୁହେଁ, ସେମାନଙ୍କର ଦୁର୍ବଳତା ହେଉଛି ଆମେ ରହୁଥିବା ସମୟର ପରିଣାମ |  ତେଣୁ, ଦୃଶ୍ୟ କ୍ରମାଗତ ହସ ପାଇଁ ଆହ୍ --ାନ କରେ - ତୁମର ଭୟ ଏବଂ ସମସ୍ୟାକୁ ଆୟତ୍ତ କର, ଏଥିରେ ମୋତେ ହସ; ଏହା ତାଙ୍କ ନିଜ ଯନ୍ତ୍ରଣାକୁ ଦୂର କରିବାର ଏକ ଉପାୟ |"
1116,"In 1920s Ireland young doctor Damien O'Donovan prepares to depart for a new job in a London hospital. As he says his goodbyes at a friend's farm, British Black and Tans arrive, and a young man is killed. Damien joins his brother Teddy in the Irish Republican Army, but political events are soon set in motion that tear the brothers apart.","1920 के दशक में आयरलैंड के युवा डॉक्टर डेमियन ओ'डोनोवन लंदन के एक अस्पताल में नई नौकरी के लिए प्रस्थान करने की तैयारी करते हैं। जैसे ही वह एक दोस्त के खेत में अलविदा कहता है, ब्रिटिश ब्लैक और टैन्स आते हैं, और एक युवक मारा जाता है। डेमियन अपने भाई टेडी के साथ आयरिश रिपब्लिकन आर्मी में शामिल हो जाता है, लेकिन जल्द ही राजनीतिक घटनाएं शुरू हो जाती हैं जो भाइयों को अलग कर देती हैं।"
3060,"The story of an idle rich boy who joins the US Army's Rainbow Division and is sent to France to fight in World War I, becomes friends with two working class men, experiences the horrors of trench warfare, and finds love with a French girl.","एक बेकार अमीर लड़के की कहानी जो अमेरिकी सेना के रेनबो डिवीजन में शामिल होता है और प्रथम विश्व युद्ध में लड़ने के लिए फ्रांस भेजा जाता है, दो कामकाजी वर्ग के पुरुषों से दोस्ती करता है, खाई युद्ध की भयावहता का अनुभव करता है, और एक फ्रांसीसी लड़की से प्यार करता है।"
105593,A young woman escapes from a mental hospital during the chaos of a nearby multiple-car accident. She is mistaken for a shock victim and is driven to her sister's house by a rescue volunteer. Then the real story begins...,ନିକଟସ୍ଥ ଏକାଧିକ କାର ଦୁର୍ଘଟଣାର ବିଶୃଙ୍ଖଳା ସମୟରେ ଜଣେ ଯୁବତୀ ମାନସିକ ଡାକ୍ତରଖାନାରୁ ପଳାଇ ଯାଇଥିଲେ। ସେ ଏକ ଶକ୍ ପୀଡିତା ପାଇଁ ଭୁଲ୍ ହୋଇ ଉଦ୍ଧାରକାରୀ ସ୍ୱେଚ୍ଛାସେବୀ ଦ୍ୱାରା ତାଙ୍କ ଭଉଣୀ ଘରକୁ ନିଆଯାଏ | ତା’ପରେ ପ୍ରକୃତ କାହାଣୀ ଆରମ୍ଭ ହୁଏ ...
466,"This acclaimed thriller stars Jane Fonda as Bree Daniel, a New York City call girl who becomes enmeshed in an investigation into the disappearance of a business executive. Detective John Klute is hired to follow Daniel, and eventually begins a romance with her, but it appears that he hasn't been the only person on her trail. When it becomes clear that Daniel is being targeted, it's up to her and Klute to figure out who is after her before it's too late.","इस प्रशंसित थ्रिलर में जेन फोंडा ने न्यूयॉर्क शहर की कॉल गर्ल ब्री डेनियल की भूमिका निभाई है, जो एक बिजनेस एक्जीक्यूटिव के लापता होने की जांच में फंस जाती है। जासूस जॉन क्लूट को डैनियल का पीछा करने के लिए काम पर रखा गया है, और अंततः उसके साथ रोमांस शुरू कर देता है, लेकिन ऐसा प्रतीत होता है कि वह उसके पीछे एकमात्र व्यक्ति नहीं है। जब यह स्पष्ट हो जाता है कि डैनियल को निशाना बनाया जा रहा है, तो यह उस पर और क्लूट पर निर्भर है कि बहुत देर होने से पहले यह पता लगाया जाए कि कौन उसके पीछे है।"
634,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.","एक अराजक ब्रिजेट जोन्स एक दंभी वकील से मिलती है, और वह जल्द ही उसकी खामियों की दुनिया में प्रवेश करती है।"
153,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.","टोक्यो का दौरा करने वाली दो खोई हुई आत्माएं - एक फोटोग्राफर की युवा, उपेक्षित पत्नी और एक टीवी विज्ञापन की शूटिंग करने वाला एक धोया हुआ फिल्म स्टार - अमेरिका में अपने जीवन से दूर, एक-दूसरे की कंपनी में वास्तविक होने के लिए एक अजीब सांत्वना और गहन स्वतंत्रता पाते हैं।"
33421,"The famous Pearl of Death, a valuable gem with a history of bringing murder and misfortune to its owner since the days of the Borgias, finally reaches its proper place at a museum in London. But before long the jewel is ingeniously stolen. Shortly thereafter, a series of horrible murders begin, with the murderer leaving his victims surrounded by a mass of smashed china.","ପ୍ରସିଦ୍ଧ ମୋତି ଅଫ୍ ଡେଥ୍, ବୋର୍ଜିୟସ୍ ଦିନରୁ ଏହାର ମାଲିକଙ୍କ ନିକଟରେ ହତ୍ୟା ଏବଂ ଦୁର୍ଭାଗ୍ୟ ଆଣିବାର ଇତିହାସ ସହିତ ଏକ ମୂଲ୍ୟବାନ ରତ୍ନ, ଶେଷରେ ଲଣ୍ଡନର ଏକ ସଂଗ୍ରହାଳୟରେ ଏହାର ଉପଯୁକ୍ତ ସ୍ଥାନରେ ପହଞ୍ଚିଲା | କିନ୍ତୁ କିଛି ସମୟ ପରେ ଅଳଙ୍କାର ଚତୁରତାର ସହିତ ଚୋରି ହୋଇଗଲା | ଏହାର କିଛି ସମୟ ପରେ, ଏକ ଭୟଙ୍କର ହତ୍ୟାକାଣ୍ଡ ଆରମ୍ଭ ହୋଇଥିଲା, ଯେଉଁଥିରେ ହତ୍ୟାକାରୀ ତାଙ୍କ ପୀଡିତାଙ୍କୁ ବହୁ ସଂଖ୍ୟାରେ ଚୀନ୍ ଦ୍ୱାରା ଘେରି ରହିଥିଲା ​​|"
5506,"A gang of five diverse oddball criminal types rent a two room apartment in an isolated house on a London cul-de-sac from an octogenarian widow with three pet parrots. The group's mastermind, Professor Marcus, tells her a cover story that they are members of an amateur string quintet and would like to use the rooms to hone their musical skills. In reality, they're plotting to rob a bank and plan to use Mrs. Wilberforce's naiveté and her Victorian sensibilities to their advantage.","পাঁচটি বৈচিত্র্যময় অডবল ক্রিমিনাল টাইপের একটি গ্যাং লন্ডনের কুল-ডি-স্যাকের একটি বিচ্ছিন্ন বাড়িতে তিনটি পোষা তোতাপাখি সহ এক অষ্টবৎসর বিধবার কাছ থেকে দুটি কক্ষের অ্যাপার্টমেন্ট ভাড়া নেয়। গোষ্ঠীর মাস্টারমাইন্ড, প্রফেসর মার্কাস, তাকে একটি কভার স্টোরি বলে যে তারা একটি অপেশাদার স্ট্রিং পঞ্চকের সদস্য এবং তাদের সঙ্গীত দক্ষতা বাড়াতে ঘরগুলি ব্যবহার করতে চায়৷ বাস্তবে, তারা একটি ব্যাঙ্ক লুট করার ষড়যন্ত্র করছে এবং মিসেস উইলবারফোর্সের ন্যাভেটি এবং তার ভিক্টোরিয়ান সংবেদনশীলতাকে তাদের সুবিধার জন্য ব্যবহার করার পরিকল্পনা করছে।"
98369,A young man must find his own way as his Southern Baptist roots don't seem to be acceptable at his new liberal arts college.,ଜଣେ ଯୁବକ ନିଶ୍ଚିତ ଭାବରେ ନିଜର ଉପାୟ ଖୋଜିବେ କାରଣ ତାଙ୍କର ସାଉଥ୍ ବାପ୍ଟିଷ୍ଟ ମୂଳ ତାଙ୍କ ନୂତନ ଉଦାରବାଦୀ କଳା କଲେଜରେ ଗ୍ରହଣୀୟ ମନେ ହେଉନାହିଁ |
